VF3_CumVerse,VF3_BCV,VF3_BookIndex,VF3_BookName,VF3_Chapter,VF3_Verse
3582,John 16:1,4,John,16,1
88,Matthew 4:23,1,Matthew,4,23
1895,Luke 3:14,3,Luke,3,14
4146,Acts 10:32,5,Acts,10,32
3854,Acts 3:3,5,Acts,3,3
5384,1 Corinthians 8:2,7,1 Corinthians,8,2
270,Matthew 9:35,1,Matthew,9,35
1147,Mark 3:3,2,Mark,3,3
5732,2 Corinthians 4:18,8,2 Corinthians,4,18
951,Matthew 26:41,1,Matthew,26,41
2792,Luke 23:1,3,Luke,23,1
1508,Mark 11:12,2,Mark,11,12
6158,Ephesians 4:31,10,Ephesians,4,31
3429,John 11:51,4,John,11,51
5294,1 Corinthians 4:6,7,1 Corinthians,4,6
6950,Hebrews 8:3,19,Hebrews,8,3
1967,Luke 5:4,3,Luke,5,4
6775,Titus 2:12,17,Titus,2,12
3870,Acts 3:19,5,Acts,3,19
4300,Acts 15:3,5,Acts,15,3
3871,Acts 3:20,5,Acts,3,20
5757,2 Corinthians 6:4,8,2 Corinthians,6,4
2171,Luke 9:14,3,Luke,9,14
911,Matthew 26:1,1,Matthew,26,1
4908,Romans 5:6,6,Romans,5,6
4620,Acts 23:31,5,Acts,23,31
7291,1 Peter 3:12,21,1 Peter,3,12
5150,Romans 14:15,6,Romans,14,15
2697,Luke 21:15,3,Luke,21,15
5761,2 Corinthians 6:8,8,2 Corinthians,6,8
6882,Hebrews 4:13,19,Hebrews,4,13
7954,Revelation 22:18,27,Revelation,22,18
7936,Revelation 21:27,27,Revelation,21,27
3316,John 9:21,4,John,9,21
7682,Revelation 7:16,27,Revelation,7,16
7148,James 1:27,20,James,1,27
5444,1 Corinthians 10:22,7,1 Corinthians,10,22
6697,2 Timothy 2:15,16,2 Timothy,2,15
752,Matthew 22:24,1,Matthew,22,24
4809,Romans 1:24,6,Romans,1,24
6841,Hebrews 2:9,19,Hebrews,2,9
3966,Acts 6:10,5,Acts,6,10
1872,Luke 2:43,3,Luke,2,43
4230,Acts 13:13,5,Acts,13,13
5971,Galatians 3:14,9,Galatians,3,14
5615,1 Corinthians 15:42,7,1 Corinthians,15,42
200,Matthew 7:28,1,Matthew,7,28
7639,Revelation 5:4,27,Revelation,5,4
1178,Mark 3:34,2,Mark,3,34
3322,John 9:27,4,John,9,27
3807,Acts 2:3,5,Acts,2,3
2470,Luke 15:26,3,Luke,15,26
333,Matthew 11:18,1,Matthew,11,18
6663,1 Timothy 6:20,15,1 Timothy,6,20
6167,Ephesians 5:8,10,Ephesians,5,8
3750,John 20:28,4,John,20,28
1525,Mark 11:29,2,Mark,11,29
5829,2 Corinthians 10:3,8,2 Corinthians,10,3
7785,Revelation 14:3,27,Revelation,14,3
5316,1 Corinthians 5:7,7,1 Corinthians,5,7
1520,Mark 11:24,2,Mark,11,24
100,Matthew 5:10,1,Matthew,5,10
7122,James 1:1,20,James,1,1
4864,Romans 3:18,6,Romans,3,18
793,Matthew 23:19,1,Matthew,23,19
4125,Acts 10:11,5,Acts,10,11
6224,Philippians 1:8,11,Philippians,1,8
5640,1 Corinthians 16:9,7,1 Corinthians,16,9
7817,Revelation 16:7,27,Revelation,16,7
3717,John 19:37,4,John,19,37
7930,Revelation 21:21,27,Revelation,21,21
3409,John 11:31,4,John,11,31
914,Matthew 26:4,1,Matthew,26,4
1005,Matthew 27:20,1,Matthew,27,20
3061,John 4:50,4,John,4,50
3322,John 9:27,4,John,9,27
5944,Galatians 2:8,9,Galatians,2,8
3186,John 7:3,4,John,7,3
5313,1 Corinthians 5:4,7,1 Corinthians,5,4
941,Matthew 26:31,1,Matthew,26,31
681,Matthew 20:33,1,Matthew,20,33
686,Matthew 21:4,1,Matthew,21,4
6594,1 Timothy 3:8,15,1 Timothy,3,8
7531,Jude 1:3,26,Jude,1,3
347,Matthew 12:2,1,Matthew,12,2
7310,1 Peter 4:9,21,1 Peter,4,9
7103,Hebrews 13:7,19,Hebrews,13,7
5110,Romans 12:10,6,Romans,12,10
7338,2 Peter 1:4,22,2 Peter,1,4
1060,Matthew 28:9,1,Matthew,28,9
6079,Ephesians 1:18,10,Ephesians,1,18
2506,Luke 16:30,3,Luke,16,30
5090,Romans 11:26,6,Romans,11,26
7831,Revelation 16:21,27,Revelation,16,21
7213,James 5:4,20,James,5,4
4458,Acts 19:18,5,Acts,19,18
7891,Revelation 19:18,27,Revelation,19,18
2657,Luke 20:22,3,Luke,20,22
2491,Luke 16:15,3,Luke,16,15
7699,Revelation 9:3,27,Revelation,9,3
7700,Revelation 9:4,27,Revelation,9,4
7651,Revelation 6:2,27,Revelation,6,2
935,Matthew 26:25,1,Matthew,26,25
531,Matthew 16:3,1,Matthew,16,3
5217,Romans 16:26,6,Romans,16,26
6432,1 Thessalonians 2:7,13,1 Thessalonians,2,7
7254,1 Peter 1:25,21,1 Peter,1,25
3762,John 21:9,4,John,21,9
7680,Revelation 7:14,27,Revelation,7,14
5351,1 Corinthians 7:9,7,1 Corinthians,7,9
3630,John 17:16,4,John,17,16
4968,Romans 7:22,6,Romans,7,22
5431,1 Corinthians 10:9,7,1 Corinthians,10,9
1754,Luke 1:5,3,Luke,1,5
6399,Colossians 4:2,12,Colossians,4,2
5430,1 Corinthians 10:8,7,1 Corinthians,10,8
1704,Mark 15:22,2,Mark,15,22
5589,1 Corinthians 15:16,7,1 Corinthians,15,16
5476,1 Corinthians 11:21,7,1 Corinthians,11,21
2241,Luke 10:22,3,Luke,10,22
4956,Romans 7:10,6,Romans,7,10
3579,John 15:25,4,John,15,25
4689,Acts 26:11,5,Acts,26,11
623,Matthew 19:5,1,Matthew,19,5
3332,John 9:37,4,John,9,37
4626,Acts 24:2,5,Acts,24,2
4240,Acts 13:23,5,Acts,13,23
5269,1 Corinthians 3:4,7,1 Corinthians,3,4
2638,Luke 20:3,3,Luke,20,3
1280,Mark 6:17,2,Mark,6,17
6908,Hebrews 6:9,19,Hebrews,6,9
3003,John 3:28,4,John,3,28
7854,Revelation 18:5,27,Revelation,18,5
2212,Luke 9:55,3,Luke,9,55
1522,Mark 11:26,2,Mark,11,26
5858,2 Corinthians 11:14,8,2 Corinthians,11,14
4391,Acts 17:13,5,Acts,17,13
3822,Acts 2:18,5,Acts,2,18
7426,1 John 2:21,23,1 John,2,21
1180,Mark 4:1,2,Mark,4,1
4288,Acts 14:19,5,Acts,14,19
6783,Titus 3:5,17,Titus,3,5
5061,Romans 10:18,6,Romans,10,18
4518,Acts 20:37,5,Acts,20,37
4227,Acts 13:10,5,Acts,13,10
6503,1 Thessalonians 5:27,13,1 Thessalonians,5,27
5478,1 Corinthians 11:23,7,1 Corinthians,11,23
3815,Acts 2:11,5,Acts,2,11
2014,Luke 6:12,3,Luke,6,12
794,Matthew 23:20,1,Matthew,23,20
5522,1 Corinthians 13:2,7,1 Corinthians,13,2
4572,Acts 22:13,5,Acts,22,13
6710,2 Timothy 3:2,16,2 Timothy,3,2
7664,Revelation 6:15,27,Revelation,6,15
3832,Acts 2:28,5,Acts,2,28
4106,Acts 9:35,5,Acts,9,35
6894,Hebrews 5:9,19,Hebrews,5,9
6917,Hebrews 6:18,19,Hebrews,6,18
312,Matthew 10:39,1,Matthew,10,39
7607,Revelation 3:5,27,Revelation,3,5
1410,Mark 9:16,2,Mark,9,16
2047,Luke 6:45,3,Luke,6,45
415,Matthew 13:20,1,Matthew,13,20
5562,1 Corinthians 14:29,7,1 Corinthians,14,29
642,Matthew 19:24,1,Matthew,19,24
7867,Revelation 18:18,27,Revelation,18,18
1133,Mark 2:17,2,Mark,2,17
582,Matthew 17:26,1,Matthew,17,26
7040,Hebrews 11:13,19,Hebrews,11,13
6367,Colossians 2:18,12,Colossians,2,18
7721,Revelation 10:4,27,Revelation,10,4
972,Matthew 26:62,1,Matthew,26,62
2528,Luke 17:21,3,Luke,17,21
3639,John 17:25,4,John,17,25
3276,John 8:40,4,John,8,40
655,Matthew 20:7,1,Matthew,20,7
1389,Mark 8:33,2,Mark,8,33
366,Matthew 12:21,1,Matthew,12,21
4848,Romans 3:2,6,Romans,3,2
2289,Luke 11:28,3,Luke,11,28
6897,Hebrews 5:12,19,Hebrews,5,12
7638,Revelation 5:3,27,Revelation,5,3
7387,2 Peter 3:10,22,2 Peter,3,10
2589,Luke 19:2,3,Luke,19,2
4719,Acts 27:9,5,Acts,27,9
2391,Luke 13:17,3,Luke,13,17
1229,Mark 5:9,2,Mark,5,9
487,Matthew 14:34,1,Matthew,14,34
7850,Revelation 18:1,27,Revelation,18,1
7917,Revelation 21:8,27,Revelation,21,8
3462,John 12:27,4,John,12,27
1487,Mark 10:43,2,Mark,10,43
2507,Luke 16:31,3,Luke,16,31
5126,Romans 13:5,6,Romans,13,5
2317,Luke 12:2,3,Luke,12,2
2015,Luke 6:13,3,Luke,6,13
3000,John 3:25,4,John,3,25
3982,Acts 7:11,5,Acts,7,11
4161,Acts 10:47,5,Acts,10,47
5233,1 Corinthians 1:15,7,1 Corinthians,1,15
1946,Luke 4:27,3,Luke,4,27
4210,Acts 12:18,5,Acts,12,18
481,Matthew 14:28,1,Matthew,14,28
752,Matthew 22:24,1,Matthew,22,24
7469,1 John 4:11,23,1 John,4,11
844,Matthew 24:31,1,Matthew,24,31
826,Matthew 24:13,1,Matthew,24,13
4951,Romans 7:5,6,Romans,7,5
1767,Luke 1:18,3,Luke,1,18
7775,Revelation 13:11,27,Revelation,13,11
6997,Hebrews 10:9,19,Hebrews,10,9
5441,1 Corinthians 10:19,7,1 Corinthians,10,19
1460,Mark 10:16,2,Mark,10,16
445,Matthew 13:50,1,Matthew,13,50
2184,Luke 9:27,3,Luke,9,27
3598,John 16:17,4,John,16,17
4590,Acts 23:1,5,Acts,23,1
1406,Mark 9:12,2,Mark,9,12
2373,Luke 12:58,3,Luke,12,58
4893,Romans 4:16,6,Romans,4,16
228,Matthew 8:27,1,Matthew,8,27
438,Matthew 13:43,1,Matthew,13,43
3077,John 5:12,4,John,5,12
4968,Romans 7:22,6,Romans,7,22
6976,Hebrews 9:16,19,Hebrews,9,16
2667,Luke 20:32,3,Luke,20,32
7841,Revelation 17:10,27,Revelation,17,10
7411,1 John 2:6,23,1 John,2,6
3578,John 15:24,4,John,15,24
7859,Revelation 18:10,27,Revelation,18,10
2555,Luke 18:11,3,Luke,18,11
7480,1 John 5:1,23,1 John,5,1
560,Matthew 17:4,1,Matthew,17,4
7626,Revelation 4:2,27,Revelation,4,2
5042,Romans 9:32,6,Romans,9,32
2660,Luke 20:25,3,Luke,20,25
6163,Ephesians 5:4,10,Ephesians,5,4
1763,Luke 1:14,3,Luke,1,14
7306,1 Peter 4:5,21,1 Peter,4,5
4739,Acts 27:29,5,Acts,27,29
7173,James 2:25,20,James,2,25
4984,Romans 8:13,6,Romans,8,13
5433,1 Corinthians 10:11,7,1 Corinthians,10,11
6480,1 Thessalonians 5:4,13,1 Thessalonians,5,4
1874,Luke 2:45,3,Luke,2,45
5580,1 Corinthians 15:7,7,1 Corinthians,15,7
5182,Romans 15:24,6,Romans,15,24
2583,Luke 18:39,3,Luke,18,39
3331,John 9:36,4,John,9,36
6764,Titus 2:1,17,Titus,2,1
6538,2 Thessalonians 3:5,14,2 Thessalonians,3,5
4028,Acts 7:57,5,Acts,7,57
198,Matthew 7:26,1,Matthew,7,26
581,Matthew 17:25,1,Matthew,17,25
632,Matthew 19:14,1,Matthew,19,14
7070,Hebrews 12:3,19,Hebrews,12,3
5532,1 Corinthians 13:12,7,1 Corinthians,13,12
7161,James 2:13,20,James,2,13
2984,John 3:9,4,John,3,9
704,Matthew 21:22,1,Matthew,21,22
1698,Mark 15:16,2,Mark,15,16
7018,Hebrews 10:30,19,Hebrews,10,30
2538,Luke 17:31,3,Luke,17,31
3962,Acts 6:6,5,Acts,6,6
3967,Acts 6:11,5,Acts,6,11
6326,Colossians 1:6,12,Colossians,1,6
5630,1 Corinthians 15:57,7,1 Corinthians,15,57
793,Matthew 23:19,1,Matthew,23,19
7375,2 Peter 2:20,22,2 Peter,2,20
226,Matthew 8:25,1,Matthew,8,25
2365,Luke 12:50,3,Luke,12,50
887,Matthew 25:23,1,Matthew,25,23
5225,1 Corinthians 1:7,7,1 Corinthians,1,7
7187,James 3:13,20,James,3,13
5408,1 Corinthians 9:13,7,1 Corinthians,9,13
4362,Acts 16:24,5,Acts,16,24
1675,Mark 14:65,2,Mark,14,65
663,Matthew 20:15,1,Matthew,20,15
3883,Acts 4:6,5,Acts,4,6
7441,1 John 3:7,23,1 John,3,7
4042,Acts 8:11,5,Acts,8,11
6956,Hebrews 8:9,19,Hebrews,8,9
7778,Revelation 13:14,27,Revelation,13,14
7163,James 2:15,20,James,2,15
6322,Colossians 1:2,12,Colossians,1,2
1790,Luke 1:41,3,Luke,1,41
7613,Revelation 3:11,27,Revelation,3,11
3614,John 16:33,4,John,16,33
5483,1 Corinthians 11:28,7,1 Corinthians,11,28
2951,John 2:1,4,John,2,1
6425,1 Thessalonians 1:10,13,1 Thessalonians,1,10
1842,Luke 2:13,3,Luke,2,13
7076,Hebrews 12:9,19,Hebrews,12,9
5790,2 Corinthians 8:3,8,2 Corinthians,8,3
745,Matthew 22:17,1,Matthew,22,17
4002,Acts 7:31,5,Acts,7,31
2167,Luke 9:10,3,Luke,9,10
1767,Luke 1:18,3,Luke,1,18
4333,Acts 15:36,5,Acts,15,36
7299,1 Peter 3:20,21,1 Peter,3,20
4246,Acts 13:29,5,Acts,13,29
2838,Luke 23:47,3,Luke,23,47
6470,1 Thessalonians 4:12,13,1 Thessalonians,4,12
4332,Acts 15:35,5,Acts,15,35
40,Matthew 2:15,1,Matthew,2,15
4485,Acts 20:4,5,Acts,20,4
438,Matthew 13:43,1,Matthew,13,43
2569,Luke 18:25,3,Luke,18,25
5486,1 Corinthians 11:31,7,1 Corinthians,11,31
6626,1 Timothy 5:8,15,1 Timothy,5,8
5484,1 Corinthians 11:29,7,1 Corinthians,11,29
6408,Colossians 4:11,12,Colossians,4,11
6011,Galatians 4:25,9,Galatians,4,25
2559,Luke 18:15,3,Luke,18,15
5148,Romans 14:13,6,Romans,14,13
6828,Hebrews 1:10,19,Hebrews,1,10
832,Matthew 24:19,1,Matthew,24,19
4030,Acts 7:59,5,Acts,7,59
6732,2 Timothy 4:7,16,2 Timothy,4,7
7338,2 Peter 1:4,22,2 Peter,1,4
5805,2 Corinthians 8:18,8,2 Corinthians,8,18
7040,Hebrews 11:13,19,Hebrews,11,13
6393,Colossians 3:21,12,Colossians,3,21
2454,Luke 15:10,3,Luke,15,10
5478,1 Corinthians 11:23,7,1 Corinthians,11,23
6987,Hebrews 9:27,19,Hebrews,9,27
4166,Acts 11:4,5,Acts,11,4
5319,1 Corinthians 5:10,7,1 Corinthians,5,10
1573,Mark 12:44,2,Mark,12,44
623,Matthew 19:5,1,Matthew,19,5
583,Matthew 17:27,1,Matthew,17,27
7687,Revelation 8:4,27,Revelation,8,4
3942,Acts 5:28,5,Acts,5,28
1591,Mark 13:18,2,Mark,13,18
3460,John 12:25,4,John,12,25
5547,1 Corinthians 14:14,7,1 Corinthians,14,14
926,Matthew 26:16,1,Matthew,26,16
3001,John 3:26,4,John,3,26
2082,Luke 7:31,3,Luke,7,31
4723,Acts 27:13,5,Acts,27,13
7243,1 Peter 1:14,21,1 Peter,1,14
5232,1 Corinthians 1:14,7,1 Corinthians,1,14
1121,Mark 2:5,2,Mark,2,5
6458,1 Thessalonians 3:13,13,1 Thessalonians,3,13
1915,Luke 3:34,3,Luke,3,34
1599,Mark 13:26,2,Mark,13,26
2597,Luke 19:10,3,Luke,19,10
4272,Acts 14:3,5,Acts,14,3
5822,2 Corinthians 9:11,8,2 Corinthians,9,11
2592,Luke 19:5,3,Luke,19,5
1020,Matthew 27:35,1,Matthew,27,35
5227,1 Corinthians 1:9,7,1 Corinthians,1,9
7286,1 Peter 3:7,21,1 Peter,3,7
5991,Galatians 4:5,9,Galatians,4,5
6300,Philippians 4:3,11,Philippians,4,3
7838,Revelation 17:7,27,Revelation,17,7
4295,Acts 14:26,5,Acts,14,26
6854,Hebrews 3:4,19,Hebrews,3,4
2504,Luke 16:28,3,Luke,16,28
3363,John 10:27,4,John,10,27
383,Matthew 12:38,1,Matthew,12,38
4428,Acts 18:16,5,Acts,18,16
5041,Romans 9:31,6,Romans,9,31
3334,John 9:39,4,John,9,39
3880,Acts 4:3,5,Acts,4,3
1692,Mark 15:10,2,Mark,15,10
298,Matthew 10:25,1,Matthew,10,25
3657,John 18:17,4,John,18,17
5355,1 Corinthians 7:13,7,1 Corinthians,7,13
1176,Mark 3:32,2,Mark,3,32
3476,John 12:41,4,John,12,41
7031,Hebrews 11:4,19,Hebrews,11,4
5814,2 Corinthians 9:3,8,2 Corinthians,9,3
6320,Philippians 4:23,11,Philippians,4,23
2553,Luke 18:9,3,Luke,18,9
5493,1 Corinthians 12:4,7,1 Corinthians,12,4
3609,John 16:28,4,John,16,28
7748,Revelation 12:1,27,Revelation,12,1
1082,Mark 1:11,2,Mark,1,11
3063,John 4:52,4,John,4,52
5272,1 Corinthians 3:7,7,1 Corinthians,3,7
2618,Luke 19:31,3,Luke,19,31
6377,Colossians 3:5,12,Colossians,3,5
969,Matthew 26:59,1,Matthew,26,59
5149,Romans 14:14,6,Romans,14,14
6025,Galatians 5:8,9,Galatians,5,8
1888,Luke 3:7,3,Luke,3,7
4876,Romans 3:30,6,Romans,3,30
3053,John 4:42,4,John,4,42
6506,2 Thessalonians 1:2,14,2 Thessalonians,1,2
5786,2 Corinthians 7:15,8,2 Corinthians,7,15
6326,Colossians 1:6,12,Colossians,1,6
6910,Hebrews 6:11,19,Hebrews,6,11
676,Matthew 20:28,1,Matthew,20,28
554,Matthew 16:26,1,Matthew,16,26
3883,Acts 4:6,5,Acts,4,6
7297,1 Peter 3:18,21,1 Peter,3,18
2568,Luke 18:24,3,Luke,18,24
2919,John 1:20,4,John,1,20
349,Matthew 12:4,1,Matthew,12,4
1571,Mark 12:42,2,Mark,12,42
1995,Luke 5:32,3,Luke,5,32
2692,Luke 21:10,3,Luke,21,10
2626,Luke 19:39,3,Luke,19,39
6227,Philippians 1:11,11,Philippians,1,11
3053,John 4:42,4,John,4,42
3107,John 5:42,4,John,5,42
3904,Acts 4:27,5,Acts,4,27
4372,Acts 16:34,5,Acts,16,34
2881,Luke 24:34,3,Luke,24,34
1087,Mark 1:16,2,Mark,1,16
2419,Luke 14:10,3,Luke,14,10
7050,Hebrews 11:23,19,Hebrews,11,23
3933,Acts 5:19,5,Acts,5,19
7928,Revelation 21:19,27,Revelation,21,19
5804,2 Corinthians 8:17,8,2 Corinthians,8,17
5174,Romans 15:16,6,Romans,15,16
989,Matthew 27:4,1,Matthew,27,4
1548,Mark 12:19,2,Mark,12,19
953,Matthew 26:43,1,Matthew,26,43
97,Matthew 5:7,1,Matthew,5,7
735,Matthew 22:7,1,Matthew,22,7
5933,Galatians 1:21,9,Galatians,1,21
7560,Revelation 1:7,27,Revelation,1,7
4531,Acts 21:12,5,Acts,21,12
5337,1 Corinthians 6:15,7,1 Corinthians,6,15
2363,Luke 12:48,3,Luke,12,48
3481,John 12:46,4,John,12,46
4069,Acts 8:38,5,Acts,8,38
6918,Hebrews 6:19,19,Hebrews,6,19
5589,1 Corinthians 15:16,7,1 Corinthians,15,16
2661,Luke 20:26,3,Luke,20,26
2697,Luke 21:15,3,Luke,21,15
5247,1 Corinthians 1:29,7,1 Corinthians,1,29
3064,John 4:53,4,John,4,53
6852,Hebrews 3:2,19,Hebrews,3,2
6639,1 Timothy 5:21,15,1 Timothy,5,21
1120,Mark 2:4,2,Mark,2,4
2775,Luke 22:55,3,Luke,22,55
127,Matthew 5:37,1,Matthew,5,37
1733,Mark 16:4,2,Mark,16,4
4238,Acts 13:21,5,Acts,13,21
69,Matthew 4:4,1,Matthew,4,4
4758,Acts 28:4,5,Acts,28,4
3315,John 9:20,4,John,9,20
3981,Acts 7:10,5,Acts,7,10
4421,Acts 18:9,5,Acts,18,9
4971,Romans 7:25,6,Romans,7,25
5826,2 Corinthians 9:15,8,2 Corinthians,9,15
3915,Acts 5:1,5,Acts,5,1
280,Matthew 10:7,1,Matthew,10,7
5772,2 Corinthians 7:1,8,2 Corinthians,7,1
5876,2 Corinthians 11:32,8,2 Corinthians,11,32
3752,John 20:30,4,John,20,30
3919,Acts 5:5,5,Acts,5,5
6001,Galatians 4:15,9,Galatians,4,15
26,Matthew 2:1,1,Matthew,2,1
5099,Romans 11:35,6,Romans,11,35
4461,Acts 19:21,5,Acts,19,21
1018,Matthew 27:33,1,Matthew,27,33
4031,Acts 7:60,5,Acts,7,60
4023,Acts 7:52,5,Acts,7,52
6756,Titus 1:9,17,Titus,1,9
6913,Hebrews 6:14,19,Hebrews,6,14
1462,Mark 10:18,2,Mark,10,18
7760,Revelation 12:13,27,Revelation,12,13
6891,Hebrews 5:6,19,Hebrews,5,6
1633,Mark 14:23,2,Mark,14,23
6155,Ephesians 4:28,10,Ephesians,4,28
7080,Hebrews 12:13,19,Hebrews,12,13
6868,Hebrews 3:18,19,Hebrews,3,18
2201,Luke 9:44,3,Luke,9,44
840,Matthew 24:27,1,Matthew,24,27
3392,John 11:14,4,John,11,14
5225,1 Corinthians 1:7,7,1 Corinthians,1,7
4784,Acts 28:30,5,Acts,28,30
938,Matthew 26:28,1,Matthew,26,28
2323,Luke 12:8,3,Luke,12,8
5989,Galatians 4:3,9,Galatians,4,3
707,Matthew 21:25,1,Matthew,21,25
7244,1 Peter 1:15,21,1 Peter,1,15
6072,Ephesians 1:11,10,Ephesians,1,11
2846,Luke 23:55,3,Luke,23,55
1378,Mark 8:22,2,Mark,8,22
2195,Luke 9:38,3,Luke,9,38
2171,Luke 9:14,3,Luke,9,14
108,Matthew 5:18,1,Matthew,5,18
5340,1 Corinthians 6:18,7,1 Corinthians,6,18
1328,Mark 7:9,2,Mark,7,9
7344,2 Peter 1:10,22,2 Peter,1,10
6643,1 Timothy 5:25,15,1 Timothy,5,25
3680,John 18:40,4,John,18,40
3610,John 16:29,4,John,16,29
5836,2 Corinthians 10:10,8,2 Corinthians,10,10
7661,Revelation 6:12,27,Revelation,6,12
1875,Luke 2:46,3,Luke,2,46
5741,2 Corinthians 5:9,8,2 Corinthians,5,9
3300,John 9:5,4,John,9,5
3712,John 19:32,4,John,19,32
3232,John 7:49,4,John,7,49
7735,Revelation 11:7,27,Revelation,11,7
3764,John 21:11,4,John,21,11
5504,1 Corinthians 12:15,7,1 Corinthians,12,15
642,Matthew 19:24,1,Matthew,19,24
7284,1 Peter 3:5,21,1 Peter,3,5
6059,Galatians 6:16,9,Galatians,6,16
7737,Revelation 11:9,27,Revelation,11,9
2881,Luke 24:34,3,Luke,24,34
2801,Luke 23:10,3,Luke,23,10
6744,2 Timothy 4:19,16,2 Timothy,4,19
1882,Luke 3:1,3,Luke,3,1
7752,Revelation 12:5,27,Revelation,12,5
1144,Mark 2:28,2,Mark,2,28
2267,Luke 11:6,3,Luke,11,6
6284,Philippians 3:8,11,Philippians,3,8
6429,1 Thessalonians 2:4,13,1 Thessalonians,2,4
909,Matthew 25:45,1,Matthew,25,45
7004,Hebrews 10:16,19,Hebrews,10,16
1486,Mark 10:42,2,Mark,10,42
2621,Luke 19:34,3,Luke,19,34
6278,Philippians 3:2,11,Philippians,3,2
7324,1 Peter 5:4,21,1 Peter,5,4
7114,Hebrews 13:18,19,Hebrews,13,18
6606,1 Timothy 4:4,15,1 Timothy,4,4
5142,Romans 14:7,6,Romans,14,7
7338,2 Peter 1:4,22,2 Peter,1,4
4307,Acts 15:10,5,Acts,15,10
181,Matthew 7:9,1,Matthew,7,9
2320,Luke 12:5,3,Luke,12,5
5098,Romans 11:34,6,Romans,11,34
1250,Mark 5:30,2,Mark,5,30
6168,Ephesians 5:9,10,Ephesians,5,9
5853,2 Corinthians 11:9,8,2 Corinthians,11,9
2808,Luke 23:17,3,Luke,23,17
1101,Mark 1:30,2,Mark,1,30
4712,Acts 27:2,5,Acts,27,2
682,Matthew 20:34,1,Matthew,20,34
5454,1 Corinthians 10:32,7,1 Corinthians,10,32
3902,Acts 4:25,5,Acts,4,25
3231,John 7:48,4,John,7,48
5888,2 Corinthians 12:11,8,2 Corinthians,12,11
331,Matthew 11:16,1,Matthew,11,16
925,Matthew 26:15,1,Matthew,26,15
1103,Mark 1:32,2,Mark,1,32
7660,Revelation 6:11,27,Revelation,6,11
1140,Mark 2:24,2,Mark,2,24
3888,Acts 4:11,5,Acts,4,11
6156,Ephesians 4:29,10,Ephesians,4,29
1539,Mark 12:10,2,Mark,12,10
7734,Revelation 11:6,27,Revelation,11,6
5564,1 Corinthians 14:31,7,1 Corinthians,14,31
6055,Galatians 6:12,9,Galatians,6,12
3381,John 11:3,4,John,11,3
3953,Acts 5:39,5,Acts,5,39
1013,Matthew 27:28,1,Matthew,27,28
801,Matthew 23:27,1,Matthew,23,27
1158,Mark 3:14,2,Mark,3,14
5233,1 Corinthians 1:15,7,1 Corinthians,1,15
4461,Acts 19:21,5,Acts,19,21
2073,Luke 7:22,3,Luke,7,22
6174,Ephesians 5:15,10,Ephesians,5,15
3096,John 5:31,4,John,5,31
6208,Ephesians 6:16,10,Ephesians,6,16
881,Matthew 25:17,1,Matthew,25,17
6070,Ephesians 1:9,10,Ephesians,1,9
5072,Romans 11:8,6,Romans,11,8
6760,Titus 1:13,17,Titus,1,13
7059,Hebrews 11:32,19,Hebrews,11,32
5939,Galatians 2:3,9,Galatians,2,3
3146,John 6:34,4,John,6,34
2202,Luke 9:45,3,Luke,9,45
5484,1 Corinthians 11:29,7,1 Corinthians,11,29
1397,Mark 9:3,2,Mark,9,3
5151,Romans 14:16,6,Romans,14,16
5926,Galatians 1:14,9,Galatians,1,14
3164,John 6:52,4,John,6,52
5747,2 Corinthians 5:15,8,2 Corinthians,5,15
5928,Galatians 1:16,9,Galatians,1,16
1733,Mark 16:4,2,Mark,16,4
3320,John 9:25,4,John,9,25
7300,1 Peter 3:21,21,1 Peter,3,21
6603,1 Timothy 4:1,15,1 Timothy,4,1
1921,Luke 4:2,3,Luke,4,2
744,Matthew 22:16,1,Matthew,22,16
1023,Matthew 27:38,1,Matthew,27,38
1791,Luke 1:42,3,Luke,1,42
6966,Hebrews 9:6,19,Hebrews,9,6
329,Matthew 11:14,1,Matthew,11,14
2993,John 3:18,4,John,3,18
6021,Galatians 5:4,9,Galatians,5,4
1286,Mark 6:23,2,Mark,6,23
4071,Acts 8:40,5,Acts,8,40
6183,Ephesians 5:24,10,Ephesians,5,24
6231,Philippians 1:15,11,Philippians,1,15
3379,John 11:1,4,John,11,1
5932,Galatians 1:20,9,Galatians,1,20
5067,Romans 11:3,6,Romans,11,3
630,Matthew 19:12,1,Matthew,19,12
5298,1 Corinthians 4:10,7,1 Corinthians,4,10
311,Matthew 10:38,1,Matthew,10,38
3819,Acts 2:15,5,Acts,2,15
1451,Mark 10:7,2,Mark,10,7
4888,Romans 4:11,6,Romans,4,11
1488,Mark 10:44,2,Mark,10,44
5619,1 Corinthians 15:46,7,1 Corinthians,15,46
2620,Luke 19:33,3,Luke,19,33
1197,Mark 4:18,2,Mark,4,18
4875,Romans 3:29,6,Romans,3,29
4908,Romans 5:6,6,Romans,5,6
3877,Acts 3:26,5,Acts,3,26
4979,Romans 8:8,6,Romans,8,8
5061,Romans 10:18,6,Romans,10,18
3843,Acts 2:39,5,Acts,2,39
3075,John 5:10,4,John,5,10
1812,Luke 1:63,3,Luke,1,63
3685,John 19:5,4,John,19,5
1983,Luke 5:20,3,Luke,5,20
6852,Hebrews 3:2,19,Hebrews,3,2
3984,Acts 7:13,5,Acts,7,13
5564,1 Corinthians 14:31,7,1 Corinthians,14,31
