BF2_CumVerse,BF2_BCV,BF2_BookIndex,BF2_BookName,BF2_Chapter,BF2_Verse,,,VF1_CumVerse,VF1_BCV,VF1_BookIndex,VF1_BookName,VF1_Chapter,VF1_Verse
7224,James 5:15,20,James,5,15,,,5442,1 Corinthians 10:20,7,1 Corinthians,10,20
7212,James 5:3,20,James,5,3,,,5298,1 Corinthians 4:10,7,1 Corinthians,4,10
7211,James 5:2,20,James,5,2,,,5388,1 Corinthians 8:6,7,1 Corinthians,8,6
7141,James 1:20,20,James,1,20,,,5223,1 Corinthians 1:5,7,1 Corinthians,1,5
7169,James 2:21,20,James,2,21,,,5510,1 Corinthians 12:21,7,1 Corinthians,12,21
7135,James 1:14,20,James,1,14,,,5308,1 Corinthians 4:20,7,1 Corinthians,4,20
7211,James 5:2,20,James,5,2,,,5354,1 Corinthians 7:12,7,1 Corinthians,7,12
7186,James 3:12,20,James,3,12,,,5509,1 Corinthians 12:20,7,1 Corinthians,12,20
7199,James 4:7,20,James,4,7,,,5481,1 Corinthians 11:26,7,1 Corinthians,11,26
7176,James 3:2,20,James,3,2,,,5458,1 Corinthians 11:3,7,1 Corinthians,11,3
7197,James 4:5,20,James,4,5,,,5434,1 Corinthians 10:12,7,1 Corinthians,10,12
7228,James 5:19,20,James,5,19,,,5383,1 Corinthians 8:1,7,1 Corinthians,8,1
7207,James 4:15,20,James,4,15,,,5626,1 Corinthians 15:53,7,1 Corinthians,15,53
7168,James 2:20,20,James,2,20,,,5571,1 Corinthians 14:38,7,1 Corinthians,14,38
7135,James 1:14,20,James,1,14,,,5462,1 Corinthians 11:7,7,1 Corinthians,11,7
7176,James 3:2,20,James,3,2,,,5244,1 Corinthians 1:26,7,1 Corinthians,1,26
7142,James 1:21,20,James,1,21,,,5519,1 Corinthians 12:30,7,1 Corinthians,12,30
7189,James 3:15,20,James,3,15,,,5511,1 Corinthians 12:22,7,1 Corinthians,12,22
7228,James 5:19,20,James,5,19,,,5376,1 Corinthians 7:34,7,1 Corinthians,7,34
7172,James 2:24,20,James,2,24,,,5542,1 Corinthians 14:9,7,1 Corinthians,14,9
7175,James 3:1,20,James,3,1,,,5572,1 Corinthians 14:39,7,1 Corinthians,14,39
7149,James 2:1,20,James,2,1,,,5334,1 Corinthians 6:12,7,1 Corinthians,6,12
7197,James 4:5,20,James,4,5,,,5619,1 Corinthians 15:46,7,1 Corinthians,15,46
7215,James 5:6,20,James,5,6,,,5464,1 Corinthians 11:9,7,1 Corinthians,11,9
7175,James 3:1,20,James,3,1,,,5276,1 Corinthians 3:11,7,1 Corinthians,3,11
7197,James 4:5,20,James,4,5,,,5553,1 Corinthians 14:20,7,1 Corinthians,14,20
7198,James 4:6,20,James,4,6,,,5466,1 Corinthians 11:11,7,1 Corinthians,11,11
7199,James 4:7,20,James,4,7,,,5422,1 Corinthians 9:27,7,1 Corinthians,9,27
7192,James 3:18,20,James,3,18,,,5356,1 Corinthians 7:14,7,1 Corinthians,7,14
7123,James 1:2,20,James,1,2,,,5642,1 Corinthians 16:11,7,1 Corinthians,16,11
7129,James 1:8,20,James,1,8,,,5454,1 Corinthians 10:32,7,1 Corinthians,10,32
7137,James 1:16,20,James,1,16,,,5359,1 Corinthians 7:17,7,1 Corinthians,7,17
7226,James 5:17,20,James,5,17,,,5528,1 Corinthians 13:8,7,1 Corinthians,13,8
7164,James 2:16,20,James,2,16,,,5527,1 Corinthians 13:7,7,1 Corinthians,13,7
7193,James 4:1,20,James,4,1,,,5605,1 Corinthians 15:32,7,1 Corinthians,15,32
7187,James 3:13,20,James,3,13,,,5377,1 Corinthians 7:35,7,1 Corinthians,7,35
7198,James 4:6,20,James,4,6,,,5544,1 Corinthians 14:11,7,1 Corinthians,14,11
7145,James 1:24,20,James,1,24,,,5470,1 Corinthians 11:15,7,1 Corinthians,11,15
7207,James 4:15,20,James,4,15,,,5573,1 Corinthians 14:40,7,1 Corinthians,14,40
7134,James 1:13,20,James,1,13,,,5227,1 Corinthians 1:9,7,1 Corinthians,1,9
7218,James 5:9,20,James,5,9,,,5565,1 Corinthians 14:32,7,1 Corinthians,14,32
7192,James 3:18,20,James,3,18,,,5444,1 Corinthians 10:22,7,1 Corinthians,10,22
7140,James 1:19,20,James,1,19,,,5541,1 Corinthians 14:8,7,1 Corinthians,14,8
7173,James 2:25,20,James,2,25,,,5731,2 Corinthians 4:17,8,2 Corinthians,4,17
7179,James 3:5,20,James,3,5,,,5722,2 Corinthians 4:8,8,2 Corinthians,4,8
7138,James 1:17,20,James,1,17,,,5759,2 Corinthians 6:6,8,2 Corinthians,6,6
7209,James 4:17,20,James,4,17,,,5746,2 Corinthians 5:14,8,2 Corinthians,5,14
7205,James 4:13,20,James,4,13,,,5678,2 Corinthians 1:23,8,2 Corinthians,1,23
7142,James 1:21,20,James,1,21,,,5810,2 Corinthians 8:23,8,2 Corinthians,8,23
7171,James 2:23,20,James,2,23,,,5686,2 Corinthians 2:7,8,2 Corinthians,2,7
7226,James 5:17,20,James,5,17,,,5671,2 Corinthians 1:16,8,2 Corinthians,1,16
7228,James 5:19,20,James,5,19,,,5692,2 Corinthians 2:13,8,2 Corinthians,2,13
7211,James 5:2,20,James,5,2,,,5700,2 Corinthians 3:4,8,2 Corinthians,3,4
7203,James 4:11,20,James,4,11,,,5701,2 Corinthians 3:5,8,2 Corinthians,3,5
7193,James 4:1,20,James,4,1,,,5824,2 Corinthians 9:13,8,2 Corinthians,9,13
7192,James 3:18,20,James,3,18,,,5842,2 Corinthians 10:16,8,2 Corinthians,10,16
7125,James 1:4,20,James,1,4,,,5826,2 Corinthians 9:15,8,2 Corinthians,9,15
7188,James 3:14,20,James,3,14,,,5696,2 Corinthians 2:17,8,2 Corinthians,2,17
7131,James 1:10,20,James,1,10,,,5796,2 Corinthians 8:9,8,2 Corinthians,8,9
7208,James 4:16,20,James,4,16,,,5853,2 Corinthians 11:9,8,2 Corinthians,11,9
7136,James 1:15,20,James,1,15,,,5855,2 Corinthians 11:11,8,2 Corinthians,11,11
7188,James 3:14,20,James,3,14,,,5868,2 Corinthians 11:24,8,2 Corinthians,11,24
7139,James 1:18,20,James,1,18,,,5904,2 Corinthians 13:6,8,2 Corinthians,13,6
7199,James 4:7,20,James,4,7,,,5817,2 Corinthians 9:6,8,2 Corinthians,9,6
7146,James 1:25,20,James,1,25,,,5833,2 Corinthians 10:7,8,2 Corinthians,10,7
7155,James 2:7,20,James,2,7,,,5695,2 Corinthians 2:16,8,2 Corinthians,2,16
7171,James 2:23,20,James,2,23,,,5901,2 Corinthians 13:3,8,2 Corinthians,13,3
7211,James 5:2,20,James,5,2,,,5819,2 Corinthians 9:8,8,2 Corinthians,9,8
7132,James 1:11,20,James,1,11,,,5886,2 Corinthians 12:9,8,2 Corinthians,12,9
7145,James 1:24,20,James,1,24,,,5784,2 Corinthians 7:13,8,2 Corinthians,7,13
7212,James 5:3,20,James,5,3,,,5860,2 Corinthians 11:16,8,2 Corinthians,11,16
7187,James 3:13,20,James,3,13,,,5730,2 Corinthians 4:16,8,2 Corinthians,4,16
7161,James 2:13,20,James,2,13,,,5689,2 Corinthians 2:10,8,2 Corinthians,2,10
7172,James 2:24,20,James,2,24,,,5776,2 Corinthians 7:5,8,2 Corinthians,7,5
7180,James 3:6,20,James,3,6,,,5765,2 Corinthians 6:12,8,2 Corinthians,6,12
7175,James 3:1,20,James,3,1,,,5798,2 Corinthians 8:11,8,2 Corinthians,8,11
7155,James 2:7,20,James,2,7,,,5715,2 Corinthians 4:1,8,2 Corinthians,4,1
7149,James 2:1,20,James,2,1,,,5862,2 Corinthians 11:18,8,2 Corinthians,11,18
7202,James 4:10,20,James,4,10,,,5859,2 Corinthians 11:15,8,2 Corinthians,11,15
7142,James 1:21,20,James,1,21,,,5853,2 Corinthians 11:9,8,2 Corinthians,11,9
7147,James 1:26,20,James,1,26,,,5897,2 Corinthians 12:20,8,2 Corinthians,12,20
7190,James 3:16,20,James,3,16,,,5730,2 Corinthians 4:16,8,2 Corinthians,4,16
7196,James 4:4,20,James,4,4,,,5799,2 Corinthians 8:12,8,2 Corinthians,8,12
7229,James 5:20,20,James,5,20,,,5785,2 Corinthians 7:14,8,2 Corinthians,7,14
7176,James 3:2,20,James,3,2,,,5892,2 Corinthians 12:15,8,2 Corinthians,12,15
7181,James 3:7,20,James,3,7,,,5910,2 Corinthians 13:12,8,2 Corinthians,13,12
7127,James 1:6,20,James,1,6,,,5881,2 Corinthians 12:4,8,2 Corinthians,12,4
7173,James 2:25,20,James,2,25,,,5793,2 Corinthians 8:6,8,2 Corinthians,8,6
7208,James 4:16,20,James,4,16,,,5827,2 Corinthians 10:1,8,2 Corinthians,10,1
7213,James 5:4,20,James,5,4,,,5889,2 Corinthians 12:12,8,2 Corinthians,12,12
7125,James 1:4,20,James,1,4,,,5904,2 Corinthians 13:6,8,2 Corinthians,13,6
7181,James 3:7,20,James,3,7,,,5731,2 Corinthians 4:17,8,2 Corinthians,4,17
7226,James 5:17,20,James,5,17,,,5748,2 Corinthians 5:16,8,2 Corinthians,5,16
7207,James 4:15,20,James,4,15,,,5710,2 Corinthians 3:14,8,2 Corinthians,3,14
7205,James 4:13,20,James,4,13,,,5748,2 Corinthians 5:16,8,2 Corinthians,5,16
7220,James 5:11,20,James,5,11,,,5860,2 Corinthians 11:16,8,2 Corinthians,11,16
7153,James 2:5,20,James,2,5,,,5789,2 Corinthians 8:2,8,2 Corinthians,8,2
7162,James 2:14,20,James,2,14,,,5675,2 Corinthians 1:20,8,2 Corinthians,1,20
7219,James 5:10,20,James,5,10,,,5756,2 Corinthians 6:3,8,2 Corinthians,6,3
7166,James 2:18,20,James,2,18,,,5762,2 Corinthians 6:9,8,2 Corinthians,6,9
7184,James 3:10,20,James,3,10,,,5874,2 Corinthians 11:30,8,2 Corinthians,11,30
7207,James 4:15,20,James,4,15,,,5725,2 Corinthians 4:11,8,2 Corinthians,4,11
7177,James 3:3,20,James,3,3,,,5735,2 Corinthians 5:3,8,2 Corinthians,5,3
7180,James 3:6,20,James,3,6,,,5764,2 Corinthians 6:11,8,2 Corinthians,6,11
7189,James 3:15,20,James,3,15,,,5751,2 Corinthians 5:19,8,2 Corinthians,5,19
7168,James 2:20,20,James,2,20,,,5670,2 Corinthians 1:15,8,2 Corinthians,1,15
7166,James 2:18,20,James,2,18,,,5811,2 Corinthians 8:24,8,2 Corinthians,8,24
7174,James 2:26,20,James,2,26,,,5882,2 Corinthians 12:5,8,2 Corinthians,12,5
7168,James 2:20,20,James,2,20,,,5850,2 Corinthians 11:6,8,2 Corinthians,11,6
7206,James 4:14,20,James,4,14,,,5758,2 Corinthians 6:5,8,2 Corinthians,6,5
7182,James 3:8,20,James,3,8,,,5793,2 Corinthians 8:6,8,2 Corinthians,8,6
7205,James 4:13,20,James,4,13,,,5905,2 Corinthians 13:7,8,2 Corinthians,13,7
7186,James 3:12,20,James,3,12,,,5680,2 Corinthians 2:1,8,2 Corinthians,2,1
7138,James 1:17,20,James,1,17,,,5772,2 Corinthians 7:1,8,2 Corinthians,7,1
7150,James 2:2,20,James,2,2,,,5776,2 Corinthians 7:5,8,2 Corinthians,7,5
7212,James 5:3,20,James,5,3,,,5751,2 Corinthians 5:19,8,2 Corinthians,5,19
7219,James 5:10,20,James,5,10,,,5756,2 Corinthians 6:3,8,2 Corinthians,6,3
7136,James 1:15,20,James,1,15,,,5732,2 Corinthians 4:18,8,2 Corinthians,4,18
7206,James 4:14,20,James,4,14,,,5767,2 Corinthians 6:14,8,2 Corinthians,6,14
7178,James 3:4,20,James,3,4,,,5850,2 Corinthians 11:6,8,2 Corinthians,11,6
7225,James 5:16,20,James,5,16,,,5782,2 Corinthians 7:11,8,2 Corinthians,7,11
7142,James 1:21,20,James,1,21,,,5675,2 Corinthians 1:20,8,2 Corinthians,1,20
7212,James 5:3,20,James,5,3,,,5760,2 Corinthians 6:7,8,2 Corinthians,6,7
7188,James 3:14,20,James,3,14,,,5824,2 Corinthians 9:13,8,2 Corinthians,9,13
7216,James 5:7,20,James,5,7,,,5725,2 Corinthians 4:11,8,2 Corinthians,4,11
7139,James 1:18,20,James,1,18,,,5814,2 Corinthians 9:3,8,2 Corinthians,9,3
7222,James 5:13,20,James,5,13,,,5742,2 Corinthians 5:10,8,2 Corinthians,5,10
7152,James 2:4,20,James,2,4,,,5841,2 Corinthians 10:15,8,2 Corinthians,10,15
7192,James 3:18,20,James,3,18,,,5811,2 Corinthians 8:24,8,2 Corinthians,8,24
7198,James 4:6,20,James,4,6,,,5755,2 Corinthians 6:2,8,2 Corinthians,6,2
7185,James 3:11,20,James,3,11,,,5775,2 Corinthians 7:4,8,2 Corinthians,7,4
7226,James 5:17,20,James,5,17,,,5714,2 Corinthians 3:18,8,2 Corinthians,3,18
7192,James 3:18,20,James,3,18,,,5872,2 Corinthians 11:28,8,2 Corinthians,11,28
7229,James 5:20,20,James,5,20,,,5802,2 Corinthians 8:15,8,2 Corinthians,8,15
7223,James 5:14,20,James,5,14,,,5773,2 Corinthians 7:2,8,2 Corinthians,7,2
7149,James 2:1,20,James,2,1,,,5797,2 Corinthians 8:10,8,2 Corinthians,8,10
7183,James 3:9,20,James,3,9,,,5846,2 Corinthians 11:2,8,2 Corinthians,11,2
7172,James 2:24,20,James,2,24,,,5726,2 Corinthians 4:12,8,2 Corinthians,4,12
7133,James 1:12,20,James,1,12,,,5796,2 Corinthians 8:9,8,2 Corinthians,8,9
7164,James 2:16,20,James,2,16,,,5678,2 Corinthians 1:23,8,2 Corinthians,1,23
7206,James 4:14,20,James,4,14,,,5787,2 Corinthians 7:16,8,2 Corinthians,7,16
7215,James 5:6,20,James,5,6,,,5677,2 Corinthians 1:22,8,2 Corinthians,1,22
7198,James 4:6,20,James,4,6,,,5912,2 Corinthians 13:14,8,2 Corinthians,13,14
7211,James 5:2,20,James,5,2,,,5790,2 Corinthians 8:3,8,2 Corinthians,8,3
7203,James 4:11,20,James,4,11,,,5738,2 Corinthians 5:6,8,2 Corinthians,5,6
7187,James 3:13,20,James,3,13,,,5871,2 Corinthians 11:27,8,2 Corinthians,11,27
7122,James 1:1,20,James,1,1,,,5809,2 Corinthians 8:22,8,2 Corinthians,8,22
7169,James 2:21,20,James,2,21,,,5885,2 Corinthians 12:8,8,2 Corinthians,12,8
7228,James 5:19,20,James,5,19,,,5903,2 Corinthians 13:5,8,2 Corinthians,13,5
7206,James 4:14,20,James,4,14,,,5823,2 Corinthians 9:12,8,2 Corinthians,9,12
7221,James 5:12,20,James,5,12,,,5713,2 Corinthians 3:17,8,2 Corinthians,3,17
7181,James 3:7,20,James,3,7,,,5789,2 Corinthians 8:2,8,2 Corinthians,8,2
7218,James 5:9,20,James,5,9,,,5834,2 Corinthians 10:8,8,2 Corinthians,10,8
7217,James 5:8,20,James,5,8,,,5701,2 Corinthians 3:5,8,2 Corinthians,3,5
7187,James 3:13,20,James,3,13,,,5702,2 Corinthians 3:6,8,2 Corinthians,3,6
7176,James 3:2,20,James,3,2,,,5693,2 Corinthians 2:14,8,2 Corinthians,2,14
7198,James 4:6,20,James,4,6,,,5864,2 Corinthians 11:20,8,2 Corinthians,11,20
7159,James 2:11,20,James,2,11,,,5677,2 Corinthians 1:22,8,2 Corinthians,1,22
7146,James 1:25,20,James,1,25,,,5895,2 Corinthians 12:18,8,2 Corinthians,12,18
7215,James 5:6,20,James,5,6,,,5696,2 Corinthians 2:17,8,2 Corinthians,2,17
7151,James 2:3,20,James,2,3,,,5877,2 Corinthians 11:33,8,2 Corinthians,11,33
7191,James 3:17,20,James,3,17,,,5751,2 Corinthians 5:19,8,2 Corinthians,5,19
7141,James 1:20,20,James,1,20,,,5687,2 Corinthians 2:8,8,2 Corinthians,2,8
7188,James 3:14,20,James,3,14,,,5758,2 Corinthians 6:5,8,2 Corinthians,6,5
7172,James 2:24,20,James,2,24,,,5809,2 Corinthians 8:22,8,2 Corinthians,8,22
7192,James 3:18,20,James,3,18,,,5717,2 Corinthians 4:3,8,2 Corinthians,4,3
7181,James 3:7,20,James,3,7,,,5666,2 Corinthians 1:11,8,2 Corinthians,1,11
7202,James 4:10,20,James,4,10,,,5691,2 Corinthians 2:12,8,2 Corinthians,2,12
7155,James 2:7,20,James,2,7,,,5665,2 Corinthians 1:10,8,2 Corinthians,1,10
7194,James 4:2,20,James,4,2,,,5659,2 Corinthians 1:4,8,2 Corinthians,1,4
7170,James 2:22,20,James,2,22,,,5682,2 Corinthians 2:3,8,2 Corinthians,2,3
7142,James 1:21,20,James,1,21,,,5705,2 Corinthians 3:9,8,2 Corinthians,3,9
7161,James 2:13,20,James,2,13,,,5726,2 Corinthians 4:12,8,2 Corinthians,4,12
7157,James 2:9,20,James,2,9,,,5862,2 Corinthians 11:18,8,2 Corinthians,11,18
7145,James 1:24,20,James,1,24,,,5712,2 Corinthians 3:16,8,2 Corinthians,3,16
7217,James 5:8,20,James,5,8,,,5774,2 Corinthians 7:3,8,2 Corinthians,7,3
7227,James 5:18,20,James,5,18,,,5667,2 Corinthians 1:12,8,2 Corinthians,1,12
7165,James 2:17,20,James,2,17,,,5833,2 Corinthians 10:7,8,2 Corinthians,10,7
7178,James 3:4,20,James,3,4,,,5829,2 Corinthians 10:3,8,2 Corinthians,10,3
7179,James 3:5,20,James,3,5,,,5707,2 Corinthians 3:11,8,2 Corinthians,3,11
7224,James 5:15,20,James,5,15,,,5893,2 Corinthians 12:16,8,2 Corinthians,12,16
7127,James 1:6,20,James,1,6,,,5709,2 Corinthians 3:13,8,2 Corinthians,3,13
7155,James 2:7,20,James,2,7,,,5767,2 Corinthians 6:14,8,2 Corinthians,6,14
7178,James 3:4,20,James,3,4,,,5912,2 Corinthians 13:14,8,2 Corinthians,13,14
7217,James 5:8,20,James,5,8,,,5700,2 Corinthians 3:4,8,2 Corinthians,3,4
7172,James 2:24,20,James,2,24,,,5857,2 Corinthians 11:13,8,2 Corinthians,11,13
7181,James 3:7,20,James,3,7,,,5774,2 Corinthians 7:3,8,2 Corinthians,7,3
7202,James 4:10,20,James,4,10,,,5687,2 Corinthians 2:8,8,2 Corinthians,2,8
7168,James 2:20,20,James,2,20,,,5723,2 Corinthians 4:9,8,2 Corinthians,4,9
7218,James 5:9,20,James,5,9,,,5786,2 Corinthians 7:15,8,2 Corinthians,7,15
7229,James 5:20,20,James,5,20,,,5680,2 Corinthians 2:1,8,2 Corinthians,2,1
7123,James 1:2,20,James,1,2,,,5687,2 Corinthians 2:8,8,2 Corinthians,2,8
7162,James 2:14,20,James,2,14,,,5671,2 Corinthians 1:16,8,2 Corinthians,1,16
7192,James 3:18,20,James,3,18,,,5658,2 Corinthians 1:3,8,2 Corinthians,1,3
7184,James 3:10,20,James,3,10,,,5735,2 Corinthians 5:3,8,2 Corinthians,5,3
7136,James 1:15,20,James,1,15,,,5808,2 Corinthians 8:21,8,2 Corinthians,8,21
7227,James 5:18,20,James,5,18,,,5877,2 Corinthians 11:33,8,2 Corinthians,11,33
7136,James 1:15,20,James,1,15,,,5768,2 Corinthians 6:15,8,2 Corinthians,6,15
7215,James 5:6,20,James,5,6,,,5796,2 Corinthians 8:9,8,2 Corinthians,8,9
7129,James 1:8,20,James,1,8,,,5860,2 Corinthians 11:16,8,2 Corinthians,11,16
7160,James 2:12,20,James,2,12,,,5664,2 Corinthians 1:9,8,2 Corinthians,1,9
7189,James 3:15,20,James,3,15,,,5887,2 Corinthians 12:10,8,2 Corinthians,12,10
7198,James 4:6,20,James,4,6,,,5799,2 Corinthians 8:12,8,2 Corinthians,8,12
7193,James 4:1,20,James,4,1,,,5832,2 Corinthians 10:6,8,2 Corinthians,10,6
7141,James 1:20,20,James,1,20,,,5677,2 Corinthians 1:22,8,2 Corinthians,1,22
7130,James 1:9,20,James,1,9,,,5680,2 Corinthians 2:1,8,2 Corinthians,2,1
7143,James 1:22,20,James,1,22,,,5761,2 Corinthians 6:8,8,2 Corinthians,6,8
7205,James 4:13,20,James,4,13,,,5727,2 Corinthians 4:13,8,2 Corinthians,4,13
7187,James 3:13,20,James,3,13,,,5765,2 Corinthians 6:12,8,2 Corinthians,6,12
7190,James 3:16,20,James,3,16,,,5910,2 Corinthians 13:12,8,2 Corinthians,13,12
7179,James 3:5,20,James,3,5,,,5884,2 Corinthians 12:7,8,2 Corinthians,12,7
7227,James 5:18,20,James,5,18,,,5806,2 Corinthians 8:19,8,2 Corinthians,8,19
7204,James 4:12,20,James,4,12,,,5701,2 Corinthians 3:5,8,2 Corinthians,3,5
7131,James 1:10,20,James,1,10,,,5838,2 Corinthians 10:12,8,2 Corinthians,10,12
7144,James 1:23,20,James,1,23,,,5737,2 Corinthians 5:5,8,2 Corinthians,5,5
7156,James 2:8,20,James,2,8,,,5790,2 Corinthians 8:3,8,2 Corinthians,8,3
7130,James 1:9,20,James,1,9,,,5734,2 Corinthians 5:2,8,2 Corinthians,5,2
7210,James 5:1,20,James,5,1,,,5693,2 Corinthians 2:14,8,2 Corinthians,2,14
7140,James 1:19,20,James,1,19,,,5838,2 Corinthians 10:12,8,2 Corinthians,10,12
7170,James 2:22,20,James,2,22,,,5774,2 Corinthians 7:3,8,2 Corinthians,7,3
7131,James 1:10,20,James,1,10,,,5706,2 Corinthians 3:10,8,2 Corinthians,3,10
7156,James 2:8,20,James,2,8,,,5879,2 Corinthians 12:2,8,2 Corinthians,12,2
7189,James 3:15,20,James,3,15,,,5666,2 Corinthians 1:11,8,2 Corinthians,1,11
7211,James 5:2,20,James,5,2,,,5739,2 Corinthians 5:7,8,2 Corinthians,5,7
7217,James 5:8,20,James,5,8,,,5886,2 Corinthians 12:9,8,2 Corinthians,12,9
7179,James 3:5,20,James,3,5,,,5821,2 Corinthians 9:10,8,2 Corinthians,9,10
7143,James 1:22,20,James,1,22,,,5790,2 Corinthians 8:3,8,2 Corinthians,8,3
7126,James 1:5,20,James,1,5,,,5883,2 Corinthians 12:6,8,2 Corinthians,12,6
7194,James 4:2,20,James,4,2,,,5865,2 Corinthians 11:21,8,2 Corinthians,11,21
7173,James 2:25,20,James,2,25,,,5669,2 Corinthians 1:14,8,2 Corinthians,1,14
7123,James 1:2,20,James,1,2,,,5688,2 Corinthians 2:9,8,2 Corinthians,2,9
7201,James 4:9,20,James,4,9,,,5888,2 Corinthians 12:11,8,2 Corinthians,12,11
7140,James 1:19,20,James,1,19,,,5817,2 Corinthians 9:6,8,2 Corinthians,9,6
7132,James 1:11,20,James,1,11,,,5752,2 Corinthians 5:20,8,2 Corinthians,5,20
7226,James 5:17,20,James,5,17,,,5725,2 Corinthians 4:11,8,2 Corinthians,4,11
7201,James 4:9,20,James,4,9,,,5847,2 Corinthians 11:3,8,2 Corinthians,11,3
7184,James 3:10,20,James,3,10,,,5830,2 Corinthians 10:4,8,2 Corinthians,10,4
7123,James 1:2,20,James,1,2,,,5696,2 Corinthians 2:17,8,2 Corinthians,2,17
7209,James 4:17,20,James,4,17,,,5710,2 Corinthians 3:14,8,2 Corinthians,3,14
7164,James 2:16,20,James,2,16,,,5744,2 Corinthians 5:12,8,2 Corinthians,5,12
7194,James 4:2,20,James,4,2,,,5708,2 Corinthians 3:12,8,2 Corinthians,3,12
7171,James 2:23,20,James,2,23,,,5681,2 Corinthians 2:2,8,2 Corinthians,2,2
7202,James 4:10,20,James,4,10,,,5720,2 Corinthians 4:6,8,2 Corinthians,4,6
7190,James 3:16,20,James,3,16,,,5736,2 Corinthians 5:4,8,2 Corinthians,5,4
7173,James 2:25,20,James,2,25,,,5691,2 Corinthians 2:12,8,2 Corinthians,2,12
7202,James 4:10,20,James,4,10,,,5684,2 Corinthians 2:5,8,2 Corinthians,2,5
7188,James 3:14,20,James,3,14,,,5798,2 Corinthians 8:11,8,2 Corinthians,8,11
7214,James 5:5,20,James,5,5,,,5709,2 Corinthians 3:13,8,2 Corinthians,3,13
7166,James 2:18,20,James,2,18,,,5848,2 Corinthians 11:4,8,2 Corinthians,11,4
7208,James 4:16,20,James,4,16,,,5885,2 Corinthians 12:8,8,2 Corinthians,12,8
7193,James 4:1,20,James,4,1,,,5815,2 Corinthians 9:4,8,2 Corinthians,9,4
7180,James 3:6,20,James,3,6,,,5882,2 Corinthians 12:5,8,2 Corinthians,12,5
7129,James 1:8,20,James,1,8,,,5818,2 Corinthians 9:7,8,2 Corinthians,9,7
7198,James 4:6,20,James,4,6,,,5773,2 Corinthians 7:2,8,2 Corinthians,7,2
7206,James 4:14,20,James,4,14,,,5849,2 Corinthians 11:5,8,2 Corinthians,11,5
7137,James 1:16,20,James,1,16,,,5804,2 Corinthians 8:17,8,2 Corinthians,8,17
7212,James 5:3,20,James,5,3,,,5787,2 Corinthians 7:16,8,2 Corinthians,7,16
7214,James 5:5,20,James,5,5,,,5709,2 Corinthians 3:13,8,2 Corinthians,3,13
7131,James 1:10,20,James,1,10,,,5747,2 Corinthians 5:15,8,2 Corinthians,5,15
7173,James 2:25,20,James,2,25,,,5847,2 Corinthians 11:3,8,2 Corinthians,11,3
7161,James 2:13,20,James,2,13,,,5863,2 Corinthians 11:19,8,2 Corinthians,11,19
7178,James 3:4,20,James,3,4,,,5697,2 Corinthians 3:1,8,2 Corinthians,3,1
7190,James 3:16,20,James,3,16,,,5730,2 Corinthians 4:16,8,2 Corinthians,4,16
7225,James 5:16,20,James,5,16,,,5789,2 Corinthians 8:2,8,2 Corinthians,8,2
7210,James 5:1,20,James,5,1,,,5879,2 Corinthians 12:2,8,2 Corinthians,12,2
7195,James 4:3,20,James,4,3,,,5869,2 Corinthians 11:25,8,2 Corinthians,11,25
7203,James 4:11,20,James,4,11,,,5703,2 Corinthians 3:7,8,2 Corinthians,3,7
7197,James 4:5,20,James,4,5,,,5704,2 Corinthians 3:8,8,2 Corinthians,3,8
7221,James 5:12,20,James,5,12,,,5742,2 Corinthians 5:10,8,2 Corinthians,5,10
7148,James 1:27,20,James,1,27,,,5665,2 Corinthians 1:10,8,2 Corinthians,1,10
7213,James 5:4,20,James,5,4,,,5719,2 Corinthians 4:5,8,2 Corinthians,4,5
7197,James 4:5,20,James,4,5,,,5778,2 Corinthians 7:7,8,2 Corinthians,7,7
7206,James 4:14,20,James,4,14,,,5701,2 Corinthians 3:5,8,2 Corinthians,3,5
7192,James 3:18,20,James,3,18,,,5816,2 Corinthians 9:5,8,2 Corinthians,9,5
7149,James 2:1,20,James,2,1,,,5661,2 Corinthians 1:6,8,2 Corinthians,1,6
7213,James 5:4,20,James,5,4,,,5676,2 Corinthians 1:21,8,2 Corinthians,1,21
7152,James 2:4,20,James,2,4,,,5779,2 Corinthians 7:8,8,2 Corinthians,7,8
7193,James 4:1,20,James,4,1,,,5879,2 Corinthians 12:2,8,2 Corinthians,12,2
7158,James 2:10,20,James,2,10,,,5842,2 Corinthians 10:16,8,2 Corinthians,10,16
7160,James 2:12,20,James,2,12,,,5822,2 Corinthians 9:11,8,2 Corinthians,9,11
7176,James 3:2,20,James,3,2,,,5817,2 Corinthians 9:6,8,2 Corinthians,9,6
7141,James 1:20,20,James,1,20,,,5867,2 Corinthians 11:23,8,2 Corinthians,11,23
7199,James 4:7,20,James,4,7,,,5830,2 Corinthians 10:4,8,2 Corinthians,10,4
7183,James 3:9,20,James,3,9,,,5903,2 Corinthians 13:5,8,2 Corinthians,13,5
7217,James 5:8,20,James,5,8,,,5767,2 Corinthians 6:14,8,2 Corinthians,6,14
7169,James 2:21,20,James,2,21,,,5787,2 Corinthians 7:16,8,2 Corinthians,7,16
7158,James 2:10,20,James,2,10,,,5781,2 Corinthians 7:10,8,2 Corinthians,7,10
7128,James 1:7,20,James,1,7,,,5738,2 Corinthians 5:6,8,2 Corinthians,5,6
7149,James 2:1,20,James,2,1,,,5807,2 Corinthians 8:20,8,2 Corinthians,8,20
