VF1_CumVerse,VF1_BCV,VF1_BookIndex,VF1_BookName,VF1_Chapter,VF1_Verse
6349,Colossians 1:29,12,Colossians,1,29
4331,Acts 15:34,5,Acts,15,34
4672,Acts 25:21,5,Acts,25,21
5229,1 Corinthians 1:11,7,1 Corinthians,1,11
4586,Acts 22:27,5,Acts,22,27
7823,Revelation 16:13,27,Revelation,16,13
3083,John 5:18,4,John,5,18
5842,2 Corinthians 10:16,8,2 Corinthians,10,16
1537,Mark 12:8,2,Mark,12,8
5648,1 Corinthians 16:17,7,1 Corinthians,16,17
3481,John 12:46,4,John,12,46
7302,1 Peter 4:1,21,1 Peter,4,1
7431,1 John 2:26,23,1 John,2,26
5074,Romans 11:10,6,Romans,11,10
4495,Acts 20:14,5,Acts,20,14
599,Matthew 18:16,1,Matthew,18,16
2764,Luke 22:44,3,Luke,22,44
5499,1 Corinthians 12:10,7,1 Corinthians,12,10
507,Matthew 15:18,1,Matthew,15,18
397,Matthew 13:2,1,Matthew,13,2
2852,Luke 24:5,3,Luke,24,5
442,Matthew 13:47,1,Matthew,13,47
6833,Hebrews 2:1,19,Hebrews,2,1
6626,1 Timothy 5:8,15,1 Timothy,5,8
4604,Acts 23:15,5,Acts,23,15
7878,Revelation 19:5,27,Revelation,19,5
3181,John 6:69,4,John,6,69
1781,Luke 1:32,3,Luke,1,32
4266,Acts 13:49,5,Acts,13,49
7677,Revelation 7:11,27,Revelation,7,11
5607,1 Corinthians 15:34,7,1 Corinthians,15,34
3714,John 19:34,4,John,19,34
4451,Acts 19:11,5,Acts,19,11
4705,Acts 26:27,5,Acts,26,27
494,Matthew 15:5,1,Matthew,15,5
3327,John 9:32,4,John,9,32
3547,John 14:24,4,John,14,24
1310,Mark 6:47,2,Mark,6,47
6056,Galatians 6:13,9,Galatians,6,13
3250,John 8:14,4,John,8,14
2144,Luke 8:43,3,Luke,8,43
2697,Luke 21:15,3,Luke,21,15
1123,Mark 2:7,2,Mark,2,7
4118,Acts 10:4,5,Acts,10,4
1696,Mark 15:14,2,Mark,15,14
6853,Hebrews 3:3,19,Hebrews,3,3
1369,Mark 8:13,2,Mark,8,13
6820,Hebrews 1:2,19,Hebrews,1,2
6964,Hebrews 9:4,19,Hebrews,9,4
3229,John 7:46,4,John,7,46
6623,1 Timothy 5:5,15,1 Timothy,5,5
1792,Luke 1:43,3,Luke,1,43
7244,1 Peter 1:15,21,1 Peter,1,15
1916,Luke 3:35,3,Luke,3,35
2466,Luke 15:22,3,Luke,15,22
6390,Colossians 3:18,12,Colossians,3,18
1187,Mark 4:8,2,Mark,4,8
1706,Mark 15:24,2,Mark,15,24
4380,Acts 17:2,5,Acts,17,2
5297,1 Corinthians 4:9,7,1 Corinthians,4,9
1738,Mark 16:9,2,Mark,16,9
1388,Mark 8:32,2,Mark,8,32
4560,Acts 22:1,5,Acts,22,1
5923,Galatians 1:11,9,Galatians,1,11
7949,Revelation 22:13,27,Revelation,22,13
7531,Jude 1:3,26,Jude,1,3
7659,Revelation 6:10,27,Revelation,6,10
4972,Romans 8:1,6,Romans,8,1
1071,Matthew 28:20,1,Matthew,28,20
2921,John 1:22,4,John,1,22
4217,Acts 12:25,5,Acts,12,25
2106,Luke 8:5,3,Luke,8,5
333,Matthew 11:18,1,Matthew,11,18
4678,Acts 25:27,5,Acts,25,27
47,Matthew 2:22,1,Matthew,2,22
4237,Acts 13:20,5,Acts,13,20
7147,James 1:26,20,James,1,26
6822,Hebrews 1:4,19,Hebrews,1,4
5266,1 Corinthians 3:1,7,1 Corinthians,3,1
2968,John 2:18,4,John,2,18
6545,2 Thessalonians 3:12,14,2 Thessalonians,3,12
4013,Acts 7:42,5,Acts,7,42
6985,Hebrews 9:25,19,Hebrews,9,25
7691,Revelation 8:8,27,Revelation,8,8
5248,1 Corinthians 1:30,7,1 Corinthians,1,30
6475,1 Thessalonians 4:17,13,1 Thessalonians,4,17
5822,2 Corinthians 9:11,8,2 Corinthians,9,11
3129,John 6:17,4,John,6,17
7547,Jude 1:19,26,Jude,1,19
5817,2 Corinthians 9:6,8,2 Corinthians,9,6
3983,Acts 7:12,5,Acts,7,12
4370,Acts 16:32,5,Acts,16,32
4752,Acts 27:42,5,Acts,27,42
1405,Mark 9:11,2,Mark,9,11
5151,Romans 14:16,6,Romans,14,16
4956,Romans 7:10,6,Romans,7,10
892,Matthew 25:28,1,Matthew,25,28
7086,Hebrews 12:19,19,Hebrews,12,19
6069,Ephesians 1:8,10,Ephesians,1,8
3909,Acts 4:32,5,Acts,4,32
6753,Titus 1:6,17,Titus,1,6
3138,John 6:26,4,John,6,26
1832,Luke 2:3,3,Luke,2,3
5275,1 Corinthians 3:10,7,1 Corinthians,3,10
6510,2 Thessalonians 1:6,14,2 Thessalonians,1,6
434,Matthew 13:39,1,Matthew,13,39
1469,Mark 10:25,2,Mark,10,25
7152,James 2:4,20,James,2,4
264,Matthew 9:29,1,Matthew,9,29
5114,Romans 12:14,6,Romans,12,14
4001,Acts 7:30,5,Acts,7,30
4321,Acts 15:24,5,Acts,15,24
693,Matthew 21:11,1,Matthew,21,11
3603,John 16:22,4,John,16,22
883,Matthew 25:19,1,Matthew,25,19
6933,Hebrews 7:14,19,Hebrews,7,14
1475,Mark 10:31,2,Mark,10,31
3286,John 8:50,4,John,8,50
1595,Mark 13:22,2,Mark,13,22
7083,Hebrews 12:16,19,Hebrews,12,16
1051,Matthew 27:66,1,Matthew,27,66
3795,Acts 1:17,5,Acts,1,17
5867,2 Corinthians 11:23,8,2 Corinthians,11,23
360,Matthew 12:15,1,Matthew,12,15
6836,Hebrews 2:4,19,Hebrews,2,4
6916,Hebrews 6:17,19,Hebrews,6,17
2376,Luke 13:2,3,Luke,13,2
7641,Revelation 5:6,27,Revelation,5,6
3372,John 10:36,4,John,10,36
5635,1 Corinthians 16:4,7,1 Corinthians,16,4
7397,1 John 1:2,23,1 John,1,2
2694,Luke 21:12,3,Luke,21,12
4713,Acts 27:3,5,Acts,27,3
3460,John 12:25,4,John,12,25
6479,1 Thessalonians 5:3,13,1 Thessalonians,5,3
1606,Mark 13:33,2,Mark,13,33
1106,Mark 1:35,2,Mark,1,35
161,Matthew 6:23,1,Matthew,6,23
7669,Revelation 7:3,27,Revelation,7,3
4472,Acts 19:32,5,Acts,19,32
1090,Mark 1:19,2,Mark,1,19
4627,Acts 24:3,5,Acts,24,3
2404,Luke 13:30,3,Luke,13,30
6297,Philippians 3:21,11,Philippians,3,21
1062,Matthew 28:11,1,Matthew,28,11
6324,Colossians 1:4,12,Colossians,1,4
3659,John 18:19,4,John,18,19
2597,Luke 19:10,3,Luke,19,10
5163,Romans 15:5,6,Romans,15,5
2201,Luke 9:44,3,Luke,9,44
3751,John 20:29,4,John,20,29
5436,1 Corinthians 10:14,7,1 Corinthians,10,14
2251,Luke 10:32,3,Luke,10,32
2987,John 3:12,4,John,3,12
4183,Acts 11:21,5,Acts,11,21
1545,Mark 12:16,2,Mark,12,16
4542,Acts 21:23,5,Acts,21,23
3546,John 14:23,4,John,14,23
837,Matthew 24:24,1,Matthew,24,24
6272,Philippians 2:26,11,Philippians,2,26
2095,Luke 7:44,3,Luke,7,44
6083,Ephesians 1:22,10,Ephesians,1,22
7462,1 John 4:4,23,1 John,4,4
7756,Revelation 12:9,27,Revelation,12,9
6697,2 Timothy 2:15,16,2 Timothy,2,15
2222,Luke 10:3,3,Luke,10,3
4418,Acts 18:6,5,Acts,18,6
2214,Luke 9:57,3,Luke,9,57
1100,Mark 1:29,2,Mark,1,29
6874,Hebrews 4:5,19,Hebrews,4,5
4597,Acts 23:8,5,Acts,23,8
3144,John 6:32,4,John,6,32
2267,Luke 11:6,3,Luke,11,6
2023,Luke 6:21,3,Luke,6,21
7147,James 1:26,20,James,1,26
7639,Revelation 5:4,27,Revelation,5,4
4748,Acts 27:38,5,Acts,27,38
4528,Acts 21:9,5,Acts,21,9
2386,Luke 13:12,3,Luke,13,12
375,Matthew 12:30,1,Matthew,12,30
1167,Mark 3:23,2,Mark,3,23
2381,Luke 13:7,3,Luke,13,7
192,Matthew 7:20,1,Matthew,7,20
3369,John 10:33,4,John,10,33
6266,Philippians 2:20,11,Philippians,2,20
4192,Acts 11:30,5,Acts,11,30
5647,1 Corinthians 16:16,7,1 Corinthians,16,16
3362,John 10:26,4,John,10,26
7853,Revelation 18:4,27,Revelation,18,4
6586,1 Timothy 2:15,15,1 Timothy,2,15
517,Matthew 15:28,1,Matthew,15,28
3839,Acts 2:35,5,Acts,2,35
1781,Luke 1:32,3,Luke,1,32
2225,Luke 10:6,3,Luke,10,6
6054,Galatians 6:11,9,Galatians,6,11
1562,Mark 12:33,2,Mark,12,33
5830,2 Corinthians 10:4,8,2 Corinthians,10,4
4962,Romans 7:16,6,Romans,7,16
2843,Luke 23:52,3,Luke,23,52
5277,1 Corinthians 3:12,7,1 Corinthians,3,12
5607,1 Corinthians 15:34,7,1 Corinthians,15,34
6666,2 Timothy 1:2,16,2 Timothy,1,2
2656,Luke 20:21,3,Luke,20,21
1211,Mark 4:32,2,Mark,4,32
6296,Philippians 3:20,11,Philippians,3,20
6920,Hebrews 7:1,19,Hebrews,7,1
971,Matthew 26:61,1,Matthew,26,61
252,Matthew 9:17,1,Matthew,9,17
6459,1 Thessalonians 4:1,13,1 Thessalonians,4,1
6002,Galatians 4:16,9,Galatians,4,16
1378,Mark 8:22,2,Mark,8,22
355,Matthew 12:10,1,Matthew,12,10
6024,Galatians 5:7,9,Galatians,5,7
3074,John 5:9,4,John,5,9
4388,Acts 17:10,5,Acts,17,10
7017,Hebrews 10:29,19,Hebrews,10,29
4514,Acts 20:33,5,Acts,20,33
2676,Luke 20:41,3,Luke,20,41
372,Matthew 12:27,1,Matthew,12,27
6559,1 Timothy 1:8,15,1 Timothy,1,8
5158,Romans 14:23,6,Romans,14,23
7056,Hebrews 11:29,19,Hebrews,11,29
6908,Hebrews 6:9,19,Hebrews,6,9
3753,John 20:31,4,John,20,31
4684,Acts 26:6,5,Acts,26,6
4625,Acts 24:1,5,Acts,24,1
628,Matthew 19:10,1,Matthew,19,10
7431,1 John 2:26,23,1 John,2,26
7224,James 5:15,20,James,5,15
4149,Acts 10:35,5,Acts,10,35
5465,1 Corinthians 11:10,7,1 Corinthians,11,10
902,Matthew 25:38,1,Matthew,25,38
6801,Philemon 1:8,18,Philemon,1,8
3061,John 4:50,4,John,4,50
2417,Luke 14:8,3,Luke,14,8
2831,Luke 23:40,3,Luke,23,40
3120,John 6:8,4,John,6,8
6365,Colossians 2:16,12,Colossians,2,16
6914,Hebrews 6:15,19,Hebrews,6,15
4322,Acts 15:25,5,Acts,15,25
2387,Luke 13:13,3,Luke,13,13
6969,Hebrews 9:9,19,Hebrews,9,9
3643,John 18:3,4,John,18,3
311,Matthew 10:38,1,Matthew,10,38
3520,John 13:35,4,John,13,35
7017,Hebrews 10:29,19,Hebrews,10,29
2970,John 2:20,4,John,2,20
6304,Philippians 4:7,11,Philippians,4,7
2566,Luke 18:22,3,Luke,18,22
7614,Revelation 3:12,27,Revelation,3,12
2851,Luke 24:4,3,Luke,24,4
4667,Acts 25:16,5,Acts,25,16
7629,Revelation 4:5,27,Revelation,4,5
3221,John 7:38,4,John,7,38
7469,1 John 4:11,23,1 John,4,11
81,Matthew 4:16,1,Matthew,4,16
7784,Revelation 14:2,27,Revelation,14,2
2594,Luke 19:7,3,Luke,19,7
5253,1 Corinthians 2:4,7,1 Corinthians,2,4
7698,Revelation 9:2,27,Revelation,9,2
6135,Ephesians 4:8,10,Ephesians,4,8
6245,Philippians 1:29,11,Philippians,1,29
1873,Luke 2:44,3,Luke,2,44
2569,Luke 18:25,3,Luke,18,25
6858,Hebrews 3:8,19,Hebrews,3,8
1718,Mark 15:36,2,Mark,15,36
3043,John 4:32,4,John,4,32
4957,Romans 7:11,6,Romans,7,11
6556,1 Timothy 1:5,15,1 Timothy,1,5
2619,Luke 19:32,3,Luke,19,32
1023,Matthew 27:38,1,Matthew,27,38
4157,Acts 10:43,5,Acts,10,43
5982,Galatians 3:25,9,Galatians,3,25
7489,1 John 5:10,23,1 John,5,10
244,Matthew 9:9,1,Matthew,9,9
6820,Hebrews 1:2,19,Hebrews,1,2
3247,John 8:11,4,John,8,11
6925,Hebrews 7:6,19,Hebrews,7,6
1383,Mark 8:27,2,Mark,8,27
2758,Luke 22:38,3,Luke,22,38
3976,Acts 7:5,5,Acts,7,5
5545,1 Corinthians 14:12,7,1 Corinthians,14,12
3962,Acts 6:6,5,Acts,6,6
6435,1 Thessalonians 2:10,13,1 Thessalonians,2,10
1950,Luke 4:31,3,Luke,4,31
2533,Luke 17:26,3,Luke,17,26
7646,Revelation 5:11,27,Revelation,5,11
6048,Galatians 6:5,9,Galatians,6,5
3761,John 21:8,4,John,21,8
7568,Revelation 1:15,27,Revelation,1,15
699,Matthew 21:17,1,Matthew,21,17
6927,Hebrews 7:8,19,Hebrews,7,8
936,Matthew 26:26,1,Matthew,26,26
7734,Revelation 11:6,27,Revelation,11,6
6673,2 Timothy 1:9,16,2 Timothy,1,9
5990,Galatians 4:4,9,Galatians,4,4
2860,Luke 24:13,3,Luke,24,13
3297,John 9:2,4,John,9,2
1245,Mark 5:25,2,Mark,5,25
3221,John 7:38,4,John,7,38
1317,Mark 6:54,2,Mark,6,54
1025,Matthew 27:40,1,Matthew,27,40
6534,2 Thessalonians 3:1,14,2 Thessalonians,3,1
6264,Philippians 2:18,11,Philippians,2,18
1195,Mark 4:16,2,Mark,4,16
1436,Mark 9:42,2,Mark,9,42
5903,2 Corinthians 13:5,8,2 Corinthians,13,5
2417,Luke 14:8,3,Luke,14,8
7858,Revelation 18:9,27,Revelation,18,9
1343,Mark 7:24,2,Mark,7,24
3998,Acts 7:27,5,Acts,7,27
4259,Acts 13:42,5,Acts,13,42
483,Matthew 14:30,1,Matthew,14,30
4591,Acts 23:2,5,Acts,23,2
6257,Philippians 2:11,11,Philippians,2,11
4723,Acts 27:13,5,Acts,27,13
327,Matthew 11:12,1,Matthew,11,12
6532,2 Thessalonians 2:16,14,2 Thessalonians,2,16
2051,Luke 6:49,3,Luke,6,49
6167,Ephesians 5:8,10,Ephesians,5,8
661,Matthew 20:13,1,Matthew,20,13
1111,Mark 1:40,2,Mark,1,40
5767,2 Corinthians 6:14,8,2 Corinthians,6,14
7579,Revelation 2:6,27,Revelation,2,6
1635,Mark 14:25,2,Mark,14,25
3503,John 13:18,4,John,13,18
4521,Acts 21:2,5,Acts,21,2
3374,John 10:38,4,John,10,38
7035,Hebrews 11:8,19,Hebrews,11,8
6563,1 Timothy 1:12,15,1 Timothy,1,12
6898,Hebrews 5:13,19,Hebrews,5,13
2549,Luke 18:5,3,Luke,18,5
2164,Luke 9:7,3,Luke,9,7
5952,Galatians 2:16,9,Galatians,2,16
1794,Luke 1:45,3,Luke,1,45
2254,Luke 10:35,3,Luke,10,35
3313,John 9:18,4,John,9,18
5400,1 Corinthians 9:5,7,1 Corinthians,9,5
786,Matthew 23:12,1,Matthew,23,12
5113,Romans 12:13,6,Romans,12,13
1154,Mark 3:10,2,Mark,3,10
6283,Philippians 3:7,11,Philippians,3,7
5362,1 Corinthians 7:20,7,1 Corinthians,7,20
6037,Galatians 5:20,9,Galatians,5,20
2058,Luke 7:7,3,Luke,7,7
6924,Hebrews 7:5,19,Hebrews,7,5
6190,Ephesians 5:31,10,Ephesians,5,31
7379,2 Peter 3:2,22,2 Peter,3,2
6721,2 Timothy 3:13,16,2 Timothy,3,13
3187,John 7:4,4,John,7,4
1599,Mark 13:26,2,Mark,13,26
7663,Revelation 6:14,27,Revelation,6,14
3637,John 17:23,4,John,17,23
1015,Matthew 27:30,1,Matthew,27,30
2978,John 3:3,4,John,3,3
7403,1 John 1:8,23,1 John,1,8
4594,Acts 23:5,5,Acts,23,5
519,Matthew 15:30,1,Matthew,15,30
97,Matthew 5:7,1,Matthew,5,7
3614,John 16:33,4,John,16,33
1786,Luke 1:37,3,Luke,1,37
2585,Luke 18:41,3,Luke,18,41
5029,Romans 9:19,6,Romans,9,19
6463,1 Thessalonians 4:5,13,1 Thessalonians,4,5
4735,Acts 27:25,5,Acts,27,25
788,Matthew 23:14,1,Matthew,23,14
516,Matthew 15:27,1,Matthew,15,27
1190,Mark 4:11,2,Mark,4,11
3607,John 16:26,4,John,16,26
6029,Galatians 5:12,9,Galatians,5,12
3387,John 11:9,4,John,11,9
6978,Hebrews 9:18,19,Hebrews,9,18
5463,1 Corinthians 11:8,7,1 Corinthians,11,8
5787,2 Corinthians 7:16,8,2 Corinthians,7,16
3177,John 6:65,4,John,6,65
7769,Revelation 13:5,27,Revelation,13,5
5402,1 Corinthians 9:7,7,1 Corinthians,9,7
947,Matthew 26:37,1,Matthew,26,37
4066,Acts 8:35,5,Acts,8,35
5209,Romans 16:18,6,Romans,16,18
6162,Ephesians 5:3,10,Ephesians,5,3
21,Matthew 1:21,1,Matthew,1,21
1927,Luke 4:8,3,Luke,4,8
2616,Luke 19:29,3,Luke,19,29
5591,1 Corinthians 15:18,7,1 Corinthians,15,18
68,Matthew 4:3,1,Matthew,4,3
4790,Romans 1:5,6,Romans,1,5
1467,Mark 10:23,2,Mark,10,23
5518,1 Corinthians 12:29,7,1 Corinthians,12,29
4710,Acts 26:32,5,Acts,26,32
6649,1 Timothy 6:6,15,1 Timothy,6,6
2650,Luke 20:15,3,Luke,20,15
6594,1 Timothy 3:8,15,1 Timothy,3,8
4701,Acts 26:23,5,Acts,26,23
4682,Acts 26:4,5,Acts,26,4
1602,Mark 13:29,2,Mark,13,29
7139,James 1:18,20,James,1,18
425,Matthew 13:30,1,Matthew,13,30
5781,2 Corinthians 7:10,8,2 Corinthians,7,10
3592,John 16:11,4,John,16,11
5484,1 Corinthians 11:29,7,1 Corinthians,11,29
2660,Luke 20:25,3,Luke,20,25
2145,Luke 8:44,3,Luke,8,44
4836,Romans 2:19,6,Romans,2,19
1397,Mark 9:3,2,Mark,9,3
3331,John 9:36,4,John,9,36
4025,Acts 7:54,5,Acts,7,54
3928,Acts 5:14,5,Acts,5,14
7947,Revelation 22:11,27,Revelation,22,11
2311,Luke 11:50,3,Luke,11,50
7675,Revelation 7:9,27,Revelation,7,9
2385,Luke 13:11,3,Luke,13,11
3114,John 6:2,4,John,6,2
6961,Hebrews 9:1,19,Hebrews,9,1
4396,Acts 17:18,5,Acts,17,18
353,Matthew 12:8,1,Matthew,12,8
3049,John 4:38,4,John,4,38
6223,Philippians 1:7,11,Philippians,1,7
1918,Luke 3:37,3,Luke,3,37
6680,2 Timothy 1:16,16,2 Timothy,1,16
2026,Luke 6:24,3,Luke,6,24
693,Matthew 21:11,1,Matthew,21,11
7871,Revelation 18:22,27,Revelation,18,22
5738,2 Corinthians 5:6,8,2 Corinthians,5,6
7012,Hebrews 10:24,19,Hebrews,10,24
254,Matthew 9:19,1,Matthew,9,19
5019,Romans 9:9,6,Romans,9,9
1471,Mark 10:27,2,Mark,10,27
5807,2 Corinthians 8:20,8,2 Corinthians,8,20
6537,2 Thessalonians 3:4,14,2 Thessalonians,3,4
5214,Romans 16:23,6,Romans,16,23
824,Matthew 24:11,1,Matthew,24,11
2799,Luke 23:8,3,Luke,23,8
509,Matthew 15:20,1,Matthew,15,20
6882,Hebrews 4:13,19,Hebrews,4,13
2124,Luke 8:23,3,Luke,8,23
3805,Acts 2:1,5,Acts,2,1
5963,Galatians 3:6,9,Galatians,3,6
1080,Mark 1:9,2,Mark,1,9
942,Matthew 26:32,1,Matthew,26,32
7798,Revelation 14:16,27,Revelation,14,16
7309,1 Peter 4:8,21,1 Peter,4,8
1837,Luke 2:8,3,Luke,2,8
4213,Acts 12:21,5,Acts,12,21
3784,Acts 1:6,5,Acts,1,6
7649,Revelation 5:14,27,Revelation,5,14
6671,2 Timothy 1:7,16,2 Timothy,1,7
6336,Colossians 1:16,12,Colossians,1,16
7718,Revelation 10:1,27,Revelation,10,1
1985,Luke 5:22,3,Luke,5,22
4397,Acts 17:19,5,Acts,17,19
4058,Acts 8:27,5,Acts,8,27
3686,John 19:6,4,John,19,6
1146,Mark 3:2,2,Mark,3,2
1680,Mark 14:70,2,Mark,14,70
80,Matthew 4:15,1,Matthew,4,15
7207,James 4:15,20,James,4,15
6810,Philemon 1:17,18,Philemon,1,17
7662,Revelation 6:13,27,Revelation,6,13
6129,Ephesians 4:2,10,Ephesians,4,2
6726,2 Timothy 4:1,16,2 Timothy,4,1
2827,Luke 23:36,3,Luke,23,36
6190,Ephesians 5:31,10,Ephesians,5,31
1686,Mark 15:4,2,Mark,15,4
4782,Acts 28:28,5,Acts,28,28
264,Matthew 9:29,1,Matthew,9,29
4274,Acts 14:5,5,Acts,14,5
660,Matthew 20:12,1,Matthew,20,12
780,Matthew 23:6,1,Matthew,23,6
3968,Acts 6:12,5,Acts,6,12
4212,Acts 12:20,5,Acts,12,20
1891,Luke 3:10,3,Luke,3,10
3800,Acts 1:22,5,Acts,1,22
5726,2 Corinthians 4:12,8,2 Corinthians,4,12
2599,Luke 19:12,3,Luke,19,12
334,Matthew 11:19,1,Matthew,11,19
494,Matthew 15:5,1,Matthew,15,5
4435,Acts 18:23,5,Acts,18,23
2067,Luke 7:16,3,Luke,7,16
4461,Acts 19:21,5,Acts,19,21
1066,Matthew 28:15,1,Matthew,28,15
227,Matthew 8:26,1,Matthew,8,26
1658,Mark 14:48,2,Mark,14,48
1284,Mark 6:21,2,Mark,6,21
7399,1 John 1:4,23,1 John,1,4
6326,Colossians 1:6,12,Colossians,1,6
1722,Mark 15:40,2,Mark,15,40
1299,Mark 6:36,2,Mark,6,36
5844,2 Corinthians 10:18,8,2 Corinthians,10,18
7814,Revelation 16:4,27,Revelation,16,4
1256,Mark 5:36,2,Mark,5,36
7371,2 Peter 2:16,22,2 Peter,2,16
685,Matthew 21:3,1,Matthew,21,3
6307,Philippians 4:10,11,Philippians,4,10
5039,Romans 9:29,6,Romans,9,29
3292,John 8:56,4,John,8,56
6351,Colossians 2:2,12,Colossians,2,2
7546,Jude 1:18,26,Jude,1,18
1513,Mark 11:17,2,Mark,11,17
2219,Luke 9:62,3,Luke,9,62
4817,Romans 1:32,6,Romans,1,32
5393,1 Corinthians 8:11,7,1 Corinthians,8,11
6181,Ephesians 5:22,10,Ephesians,5,22
3518,John 13:33,4,John,13,33
6058,Galatians 6:15,9,Galatians,6,15
2986,John 3:11,4,John,3,11
7282,1 Peter 3:3,21,1 Peter,3,3
7467,1 John 4:9,23,1 John,4,9
2197,Luke 9:40,3,Luke,9,40
5394,1 Corinthians 8:12,7,1 Corinthians,8,12
7612,Revelation 3:10,27,Revelation,3,10
3653,John 18:13,4,John,18,13
1894,Luke 3:13,3,Luke,3,13
2750,Luke 22:30,3,Luke,22,30
2995,John 3:20,4,John,3,20
6742,2 Timothy 4:17,16,2 Timothy,4,17
3670,John 18:30,4,John,18,30
7745,Revelation 11:17,27,Revelation,11,17
2952,John 2:2,4,John,2,2
96,Matthew 5:6,1,Matthew,5,6
7650,Revelation 6:1,27,Revelation,6,1
7455,1 John 3:21,23,1 John,3,21
7447,1 John 3:13,23,1 John,3,13
5322,1 Corinthians 5:13,7,1 Corinthians,5,13
6807,Philemon 1:14,18,Philemon,1,14
5263,1 Corinthians 2:14,7,1 Corinthians,2,14
7391,2 Peter 3:14,22,2 Peter,3,14
4406,Acts 17:28,5,Acts,17,28
270,Matthew 9:35,1,Matthew,9,35
513,Matthew 15:24,1,Matthew,15,24
7216,James 5:7,20,James,5,7
889,Matthew 25:25,1,Matthew,25,25
5679,2 Corinthians 1:24,8,2 Corinthians,1,24
7554,Revelation 1:1,27,Revelation,1,1
713,Matthew 21:31,1,Matthew,21,31
2804,Luke 23:13,3,Luke,23,13
1917,Luke 3:36,3,Luke,3,36
3340,John 10:4,4,John,10,4
6924,Hebrews 7:5,19,Hebrews,7,5
239,Matthew 9:4,1,Matthew,9,4
1097,Mark 1:26,2,Mark,1,26
5723,2 Corinthians 4:9,8,2 Corinthians,4,9
4476,Acts 19:36,5,Acts,19,36
7383,2 Peter 3:6,22,2 Peter,3,6
1186,Mark 4:7,2,Mark,4,7
184,Matthew 7:12,1,Matthew,7,12
3900,Acts 4:23,5,Acts,4,23
2472,Luke 15:28,3,Luke,15,28
6568,1 Timothy 1:17,15,1 Timothy,1,17
6847,Hebrews 2:15,19,Hebrews,2,15
2523,Luke 17:16,3,Luke,17,16
911,Matthew 26:1,1,Matthew,26,1
5326,1 Corinthians 6:4,7,1 Corinthians,6,4
3485,John 12:50,4,John,12,50
6325,Colossians 1:5,12,Colossians,1,5
1173,Mark 3:29,2,Mark,3,29
1942,Luke 4:23,3,Luke,4,23
3037,John 4:26,4,John,4,26
2774,Luke 22:54,3,Luke,22,54
1470,Mark 10:26,2,Mark,10,26
5855,2 Corinthians 11:11,8,2 Corinthians,11,11
165,Matthew 6:27,1,Matthew,6,27
4959,Romans 7:13,6,Romans,7,13
1654,Mark 14:44,2,Mark,14,44
5115,Romans 12:15,6,Romans,12,15
1012,Matthew 27:27,1,Matthew,27,27
6583,1 Timothy 2:12,15,1 Timothy,2,12
621,Matthew 19:3,1,Matthew,19,3
4383,Acts 17:5,5,Acts,17,5
1589,Mark 13:16,2,Mark,13,16
1080,Mark 1:9,2,Mark,1,9
3048,John 4:37,4,John,4,37
76,Matthew 4:11,1,Matthew,4,11
3806,Acts 2:2,5,Acts,2,2
1281,Mark 6:18,2,Mark,6,18
6945,Hebrews 7:26,19,Hebrews,7,26
4410,Acts 17:32,5,Acts,17,32
4582,Acts 22:23,5,Acts,22,23
1641,Mark 14:31,2,Mark,14,31
1262,Mark 5:42,2,Mark,5,42
178,Matthew 7:6,1,Matthew,7,6
7754,Revelation 12:7,27,Revelation,12,7
5144,Romans 14:9,6,Romans,14,9
5860,2 Corinthians 11:16,8,2 Corinthians,11,16
739,Matthew 22:11,1,Matthew,22,11
4410,Acts 17:32,5,Acts,17,32
6500,1 Thessalonians 5:24,13,1 Thessalonians,5,24
1181,Mark 4:2,2,Mark,4,2
127,Matthew 5:37,1,Matthew,5,37
5971,Galatians 3:14,9,Galatians,3,14
5331,1 Corinthians 6:9,7,1 Corinthians,6,9
2510,Luke 17:3,3,Luke,17,3
7656,Revelation 6:7,27,Revelation,6,7
2497,Luke 16:21,3,Luke,16,21
5210,Romans 16:19,6,Romans,16,19
1860,Luke 2:31,3,Luke,2,31
4343,Acts 16:5,5,Acts,16,5
4002,Acts 7:31,5,Acts,7,31
4999,Romans 8:28,6,Romans,8,28
3265,John 8:29,4,John,8,29
3895,Acts 4:18,5,Acts,4,18
7244,1 Peter 1:15,21,1 Peter,1,15
5107,Romans 12:7,6,Romans,12,7
2299,Luke 11:38,3,Luke,11,38
1806,Luke 1:57,3,Luke,1,57
5547,1 Corinthians 14:14,7,1 Corinthians,14,14
6062,Ephesians 1:1,10,Ephesians,1,1
3096,John 5:31,4,John,5,31
6505,2 Thessalonians 1:1,14,2 Thessalonians,1,1
4058,Acts 8:27,5,Acts,8,27
1972,Luke 5:9,3,Luke,5,9
2288,Luke 11:27,3,Luke,11,27
987,Matthew 27:2,1,Matthew,27,2
3566,John 15:12,4,John,15,12
960,Matthew 26:50,1,Matthew,26,50
3190,John 7:7,4,John,7,7
6029,Galatians 5:12,9,Galatians,5,12
136,Matthew 5:46,1,Matthew,5,46
7206,James 4:14,20,James,4,14
6683,2 Timothy 2:1,16,2 Timothy,2,1
5773,2 Corinthians 7:2,8,2 Corinthians,7,2
1615,Mark 14:5,2,Mark,14,5
4605,Acts 23:16,5,Acts,23,16
1040,Matthew 27:55,1,Matthew,27,55
3732,John 20:10,4,John,20,10
2724,Luke 22:4,3,Luke,22,4
3217,John 7:34,4,John,7,34
2236,Luke 10:17,3,Luke,10,17
