BF2_CumVerse,BF2_BCV,BF2_BookIndex,BF2_BookName,BF2_Chapter,BF2_Verse
6061,Galatians 6:18,9,Galatians,6,18
6422,1 Thessalonians 1:7,13,1 Thessalonians,1,7
6557,1 Timothy 1:6,15,1 Timothy,1,6
6430,1 Thessalonians 2:5,13,1 Thessalonians,2,5
7243,1 Peter 1:14,21,1 Peter,1,14
6763,Titus 1:16,17,Titus,1,16
5911,2 Corinthians 13:13,8,2 Corinthians,13,13
7509,2 John 1:9,24,2 John,1,9
6738,2 Timothy 4:13,16,2 Timothy,4,13
7530,Jude 1:2,26,Jude,1,2
7268,1 Peter 2:14,21,1 Peter,2,14
7551,Jude 1:23,26,Jude,1,23
6817,Philemon 1:24,18,Philemon,1,24
7514,3 John 1:1,25,3 John,1,1
7506,2 John 1:6,24,2 John,1,6
7370,2 Peter 2:15,22,2 Peter,2,15
6736,2 Timothy 4:11,16,2 Timothy,4,11
4657,Acts 25:6,5,Acts,25,6
7445,1 John 3:11,23,1 John,3,11
2574,Luke 18:30,3,Luke,18,30
1221,Mark 5:1,2,Mark,5,1
4967,Romans 7:21,6,Romans,7,21
6965,Hebrews 9:5,19,Hebrews,9,5
7514,3 John 1:1,25,3 John,1,1
7508,2 John 1:8,24,2 John,1,8
6142,Ephesians 4:15,10,Ephesians,4,15
6664,1 Timothy 6:21,15,1 Timothy,6,21
6796,Philemon 1:3,18,Philemon,1,3
6770,Titus 2:7,17,Titus,2,7
7132,James 1:11,20,James,1,11
6075,Ephesians 1:14,10,Ephesians,1,14
6781,Titus 3:3,17,Titus,3,3
6318,Philippians 4:21,11,Philippians,4,21
6392,Colossians 3:20,12,Colossians,3,20
1222,Mark 5:2,2,Mark,5,2
2157,Luke 8:56,3,Luke,8,56
1069,Matthew 28:18,1,Matthew,28,18
6498,1 Thessalonians 5:22,13,1 Thessalonians,5,22
6274,Philippians 2:28,11,Philippians,2,28
5913,Galatians 1:1,9,Galatians,1,1
7226,James 5:17,20,James,5,17
6418,1 Thessalonians 1:3,13,1 Thessalonians,1,3
7378,2 Peter 3:1,22,2 Peter,3,1
7544,Jude 1:16,26,Jude,1,16
7550,Jude 1:22,26,Jude,1,22
7516,3 John 1:3,25,3 John,1,3
6121,Ephesians 3:15,10,Ephesians,3,15
7315,1 Peter 4:14,21,1 Peter,4,14
1707,Mark 15:25,2,Mark,15,25
5285,1 Corinthians 3:20,7,1 Corinthians,3,20
6514,2 Thessalonians 1:10,14,2 Thessalonians,1,10
4868,Romans 3:22,6,Romans,3,22
5094,Romans 11:30,6,Romans,11,30
6141,Ephesians 4:14,10,Ephesians,4,14
6644,1 Timothy 6:1,15,1 Timothy,6,1
6776,Titus 2:13,17,Titus,2,13
6804,Philemon 1:11,18,Philemon,1,11
7517,3 John 1:4,25,3 John,1,4
6811,Philemon 1:18,18,Philemon,1,18
6554,1 Timothy 1:3,15,1 Timothy,1,3
6582,1 Timothy 2:11,15,1 Timothy,2,11
7058,Hebrews 11:31,19,Hebrews,11,31
7271,1 Peter 2:17,21,1 Peter,2,17
5094,Romans 11:30,6,Romans,11,30
6621,1 Timothy 5:3,15,1 Timothy,5,3
1288,Mark 6:25,2,Mark,6,25
5682,2 Corinthians 2:3,8,2 Corinthians,2,3
5985,Galatians 3:28,9,Galatians,3,28
6711,2 Timothy 3:3,16,2 Timothy,3,3
6734,2 Timothy 4:9,16,2 Timothy,4,9
6912,Hebrews 6:13,19,Hebrews,6,13
7201,James 4:9,20,James,4,9
5804,2 Corinthians 8:17,8,2 Corinthians,8,17
5729,2 Corinthians 4:15,8,2 Corinthians,4,15
5554,1 Corinthians 14:21,7,1 Corinthians,14,21
7295,1 Peter 3:16,21,1 Peter,3,16
7632,Revelation 4:8,27,Revelation,4,8
2041,Luke 6:39,3,Luke,6,39
3783,Acts 1:5,5,Acts,1,5
960,Matthew 26:50,1,Matthew,26,50
7517,3 John 1:4,25,3 John,1,4
7406,1 John 2:1,23,1 John,2,1
6259,Philippians 2:13,11,Philippians,2,13
1531,Mark 12:2,2,Mark,12,2
2712,Luke 21:30,3,Luke,21,30
6552,1 Timothy 1:1,15,1 Timothy,1,1
1400,Mark 9:6,2,Mark,9,6
5829,2 Corinthians 10:3,8,2 Corinthians,10,3
5811,2 Corinthians 8:24,8,2 Corinthians,8,24
6796,Philemon 1:3,18,Philemon,1,3
6514,2 Thessalonians 1:10,14,2 Thessalonians,1,10
7522,3 John 1:9,25,3 John,1,9
7302,1 Peter 4:1,21,1 Peter,4,1
6663,1 Timothy 6:20,15,1 Timothy,6,20
6574,1 Timothy 2:3,15,1 Timothy,2,3
6350,Colossians 2:1,12,Colossians,2,1
6333,Colossians 1:13,12,Colossians,1,13
1859,Luke 2:30,3,Luke,2,30
7184,James 3:10,20,James,3,10
6038,Galatians 5:21,9,Galatians,5,21
6736,2 Timothy 4:11,16,2 Timothy,4,11
6531,2 Thessalonians 2:15,14,2 Thessalonians,2,15
2640,Luke 20:5,3,Luke,20,5
6366,Colossians 2:17,12,Colossians,2,17
7603,Revelation 3:1,27,Revelation,3,1
5567,1 Corinthians 14:34,7,1 Corinthians,14,34
5774,2 Corinthians 7:3,8,2 Corinthians,7,3
6906,Hebrews 6:7,19,Hebrews,6,7
6810,Philemon 1:17,18,Philemon,1,17
7514,3 John 1:1,25,3 John,1,1
7123,James 1:2,20,James,1,2
5274,1 Corinthians 3:9,7,1 Corinthians,3,9
7344,2 Peter 1:10,22,2 Peter,1,10
4857,Romans 3:11,6,Romans,3,11
6817,Philemon 1:24,18,Philemon,1,24
7513,2 John 1:13,24,2 John,1,13
4043,Acts 8:12,5,Acts,8,12
6946,Hebrews 7:27,19,Hebrews,7,27
7546,Jude 1:18,26,Jude,1,18
1370,Mark 8:14,2,Mark,8,14
6390,Colossians 3:18,12,Colossians,3,18
6398,Colossians 4:1,12,Colossians,4,1
1321,Mark 7:2,2,Mark,7,2
6307,Philippians 4:10,11,Philippians,4,10
6191,Ephesians 5:32,10,Ephesians,5,32
5698,2 Corinthians 3:2,8,2 Corinthians,3,2
1345,Mark 7:26,2,Mark,7,26
6282,Philippians 3:6,11,Philippians,3,6
7209,James 4:17,20,James,4,17
4982,Romans 8:11,6,Romans,8,11
6403,Colossians 4:6,12,Colossians,4,6
7385,2 Peter 3:8,22,2 Peter,3,8
7164,James 2:16,20,James,2,16
6549,2 Thessalonians 3:16,14,2 Thessalonians,3,16
7524,3 John 1:11,25,3 John,1,11
7338,2 Peter 1:4,22,2 Peter,1,4
7335,2 Peter 1:1,22,2 Peter,1,1
6649,1 Timothy 6:6,15,1 Timothy,6,6
7527,3 John 1:14,25,3 John,1,14
7345,2 Peter 1:11,22,2 Peter,1,11
7194,James 4:2,20,James,4,2
5293,1 Corinthians 4:5,7,1 Corinthians,4,5
6807,Philemon 1:14,18,Philemon,1,14
3222,John 7:39,4,John,7,39
4268,Acts 13:51,5,Acts,13,51
7530,Jude 1:2,26,Jude,1,2
6068,Ephesians 1:7,10,Ephesians,1,7
7582,Revelation 2:9,27,Revelation,2,9
6806,Philemon 1:13,18,Philemon,1,13
6255,Philippians 2:9,11,Philippians,2,9
7543,Jude 1:15,26,Jude,1,15
7527,3 John 1:14,25,3 John,1,14
7381,2 Peter 3:4,22,2 Peter,3,4
7304,1 Peter 4:3,21,1 Peter,4,3
6726,2 Timothy 4:1,16,2 Timothy,4,1
7509,2 John 1:9,24,2 John,1,9
6432,1 Thessalonians 2:7,13,1 Thessalonians,2,7
6069,Ephesians 1:8,10,Ephesians,1,8
6772,Titus 2:9,17,Titus,2,9
7505,2 John 1:5,24,2 John,1,5
5497,1 Corinthians 12:8,7,1 Corinthians,12,8
4647,Acts 24:23,5,Acts,24,23
6882,Hebrews 4:13,19,Hebrews,4,13
5968,Galatians 3:11,9,Galatians,3,11
7463,1 John 4:5,23,1 John,4,5
6357,Colossians 2:8,12,Colossians,2,8
6297,Philippians 3:21,11,Philippians,3,21
6818,Philemon 1:25,18,Philemon,1,25
5324,1 Corinthians 6:2,7,1 Corinthians,6,2
6541,2 Thessalonians 3:8,14,2 Thessalonians,3,8
7316,1 Peter 4:15,21,1 Peter,4,15
6804,Philemon 1:11,18,Philemon,1,11
7171,James 2:23,20,James,2,23
6078,Ephesians 1:17,10,Ephesians,1,17
6568,1 Timothy 1:17,15,1 Timothy,1,17
6705,2 Timothy 2:23,16,2 Timothy,2,23
2043,Luke 6:41,3,Luke,6,41
7519,3 John 1:6,25,3 John,1,6
153,Matthew 6:15,1,Matthew,6,15
6673,2 Timothy 1:9,16,2 Timothy,1,9
6912,Hebrews 6:13,19,Hebrews,6,13
7517,3 John 1:4,25,3 John,1,4
1399,Mark 9:5,2,Mark,9,5
7522,3 John 1:9,25,3 John,1,9
6581,1 Timothy 2:10,15,1 Timothy,2,10
6617,1 Timothy 4:15,15,1 Timothy,4,15
7202,James 4:10,20,James,4,10
6298,Philippians 4:1,11,Philippians,4,1
7301,1 Peter 3:22,21,1 Peter,3,22
7550,Jude 1:22,26,Jude,1,22
7046,Hebrews 11:19,19,Hebrews,11,19
6541,2 Thessalonians 3:8,14,2 Thessalonians,3,8
4931,Romans 6:8,6,Romans,6,8
6758,Titus 1:11,17,Titus,1,11
1100,Mark 1:29,2,Mark,1,29
6795,Philemon 1:2,18,Philemon,1,2
6603,1 Timothy 4:1,15,1 Timothy,4,1
6485,1 Thessalonians 5:9,13,1 Thessalonians,5,9
6582,1 Timothy 2:11,15,1 Timothy,2,11
7524,3 John 1:11,25,3 John,1,11
7190,James 3:16,20,James,3,16
6765,Titus 2:2,17,Titus,2,2
7312,1 Peter 4:11,21,1 Peter,4,11
5712,2 Corinthians 3:16,8,2 Corinthians,3,16
1170,Mark 3:26,2,Mark,3,26
4843,Romans 2:26,6,Romans,2,26
6246,Philippians 1:30,11,Philippians,1,30
6175,Ephesians 5:16,10,Ephesians,5,16
7173,James 2:25,20,James,2,25
7507,2 John 1:7,24,2 John,1,7
7251,1 Peter 1:22,21,1 Peter,1,22
7547,Jude 1:19,26,Jude,1,19
3691,John 19:11,4,John,19,11
6380,Colossians 3:8,12,Colossians,3,8
6548,2 Thessalonians 3:15,14,2 Thessalonians,3,15
1965,Luke 5:2,3,Luke,5,2
5113,Romans 12:13,6,Romans,12,13
7202,James 4:10,20,James,4,10
5946,Galatians 2:10,9,Galatians,2,10
7501,2 John 1:1,24,2 John,1,1
6600,1 Timothy 3:14,15,1 Timothy,3,14
7254,1 Peter 1:25,21,1 Peter,1,25
6361,Colossians 2:12,12,Colossians,2,12
5156,Romans 14:21,6,Romans,14,21
6786,Titus 3:8,17,Titus,3,8
7368,2 Peter 2:13,22,2 Peter,2,13
7748,Revelation 12:1,27,Revelation,12,1
5163,Romans 15:5,6,Romans,15,5
1903,Luke 3:22,3,Luke,3,22
6518,2 Thessalonians 2:2,14,2 Thessalonians,2,2
7243,1 Peter 1:14,21,1 Peter,1,14
6599,1 Timothy 3:13,15,1 Timothy,3,13
4421,Acts 18:9,5,Acts,18,9
6809,Philemon 1:16,18,Philemon,1,16
6761,Titus 1:14,17,Titus,1,14
6951,Hebrews 8:4,19,Hebrews,8,4
7504,2 John 1:4,24,2 John,1,4
6154,Ephesians 4:27,10,Ephesians,4,27
6815,Philemon 1:22,18,Philemon,1,22
4180,Acts 11:18,5,Acts,11,18
6546,2 Thessalonians 3:13,14,2 Thessalonians,3,13
6606,1 Timothy 4:4,15,1 Timothy,4,4
7552,Jude 1:24,26,Jude,1,24
6022,Galatians 5:5,9,Galatians,5,5
7542,Jude 1:14,26,Jude,1,14
7824,Revelation 16:14,27,Revelation,16,14
6522,2 Thessalonians 2:6,14,2 Thessalonians,2,6
5377,1 Corinthians 7:35,7,1 Corinthians,7,35
6599,1 Timothy 3:13,15,1 Timothy,3,13
6518,2 Thessalonians 2:2,14,2 Thessalonians,2,2
6022,Galatians 5:5,9,Galatians,5,5
1517,Mark 11:21,2,Mark,11,21
7365,2 Peter 2:10,22,2 Peter,2,10
6661,1 Timothy 6:18,15,1 Timothy,6,18
5104,Romans 12:4,6,Romans,12,4
7113,Hebrews 13:17,19,Hebrews,13,17
4107,Acts 9:36,5,Acts,9,36
6865,Hebrews 3:15,19,Hebrews,3,15
5260,1 Corinthians 2:11,7,1 Corinthians,2,11
7499,1 John 5:20,23,1 John,5,20
6732,2 Timothy 4:7,16,2 Timothy,4,7
7517,3 John 1:4,25,3 John,1,4
938,Matthew 26:28,1,Matthew,26,28
7092,Hebrews 12:25,19,Hebrews,12,25
5958,Galatians 3:1,9,Galatians,3,1
2756,Luke 22:36,3,Luke,22,36
975,Matthew 26:65,1,Matthew,26,65
7523,3 John 1:10,25,3 John,1,10
7377,2 Peter 2:22,22,2 Peter,2,22
5905,2 Corinthians 13:7,8,2 Corinthians,13,7
7315,1 Peter 4:14,21,1 Peter,4,14
7374,2 Peter 2:19,22,2 Peter,2,19
6509,2 Thessalonians 1:5,14,2 Thessalonians,1,5
7772,Revelation 13:8,27,Revelation,13,8
6600,1 Timothy 3:14,15,1 Timothy,3,14
6445,1 Thessalonians 2:20,13,1 Thessalonians,2,20
3512,John 13:27,4,John,13,27
6422,1 Thessalonians 1:7,13,1 Thessalonians,1,7
5048,Romans 10:5,6,Romans,10,5
3852,Acts 3:1,5,Acts,3,1
7237,1 Peter 1:8,21,1 Peter,1,8
7464,1 John 4:6,23,1 John,4,6
6641,1 Timothy 5:23,15,1 Timothy,5,23
6478,1 Thessalonians 5:2,13,1 Thessalonians,5,2
2923,John 1:24,4,John,1,24
6806,Philemon 1:13,18,Philemon,1,13
3800,Acts 1:22,5,Acts,1,22
790,Matthew 23:16,1,Matthew,23,16
7522,3 John 1:9,25,3 John,1,9
6082,Ephesians 1:21,10,Ephesians,1,21
6043,Galatians 5:26,9,Galatians,5,26
6320,Philippians 4:23,11,Philippians,4,23
7522,3 John 1:9,25,3 John,1,9
6416,1 Thessalonians 1:1,13,1 Thessalonians,1,1
3796,Acts 1:18,5,Acts,1,18
2311,Luke 11:50,3,Luke,11,50
7515,3 John 1:2,25,3 John,1,2
750,Matthew 22:22,1,Matthew,22,22
7188,James 3:14,20,James,3,14
7214,James 5:5,20,James,5,5
778,Matthew 23:4,1,Matthew,23,4
339,Matthew 11:24,1,Matthew,11,24
7905,Revelation 20:11,27,Revelation,20,11
4838,Romans 2:21,6,Romans,2,21
2872,Luke 24:25,3,Luke,24,25
6751,Titus 1:4,17,Titus,1,4
2627,Luke 19:40,3,Luke,19,40
6546,2 Thessalonians 3:13,14,2 Thessalonians,3,13
7523,3 John 1:10,25,3 John,1,10
7686,Revelation 8:3,27,Revelation,8,3
70,Matthew 4:5,1,Matthew,4,5
7166,James 2:18,20,James,2,18
1482,Mark 10:38,2,Mark,10,38
5911,2 Corinthians 13:13,8,2 Corinthians,13,13
5650,1 Corinthians 16:19,7,1 Corinthians,16,19
7545,Jude 1:17,26,Jude,1,17
6767,Titus 2:4,17,Titus,2,4
7516,3 John 1:3,25,3 John,1,3
7398,1 John 1:3,23,1 John,1,3
6609,1 Timothy 4:7,15,1 Timothy,4,7
7315,1 Peter 4:14,21,1 Peter,4,14
6407,Colossians 4:10,12,Colossians,4,10
7258,1 Peter 2:4,21,1 Peter,2,4
1860,Luke 2:31,3,Luke,2,31
1681,Mark 14:71,2,Mark,14,71
6792,Titus 3:14,17,Titus,3,14
7524,3 John 1:11,25,3 John,1,11
5797,2 Corinthians 8:10,8,2 Corinthians,8,10
6625,1 Timothy 5:7,15,1 Timothy,5,7
5352,1 Corinthians 7:10,7,1 Corinthians,7,10
6431,1 Thessalonians 2:6,13,1 Thessalonians,2,6
7528,3 John 1:15,25,3 John,1,15
6527,2 Thessalonians 2:11,14,2 Thessalonians,2,11
7319,1 Peter 4:18,21,1 Peter,4,18
7551,Jude 1:23,26,Jude,1,23
6733,2 Timothy 4:8,16,2 Timothy,4,8
1181,Mark 4:2,2,Mark,4,2
6019,Galatians 5:2,9,Galatians,5,2
2437,Luke 14:28,3,Luke,14,28
7286,1 Peter 3:7,21,1 Peter,3,7
7527,3 John 1:14,25,3 John,1,14
7208,James 4:16,20,James,4,16
7612,Revelation 3:10,27,Revelation,3,10
6438,1 Thessalonians 2:13,13,1 Thessalonians,2,13
6515,2 Thessalonians 1:11,14,2 Thessalonians,1,11
6249,Philippians 2:3,11,Philippians,2,3
6412,Colossians 4:15,12,Colossians,4,15
6529,2 Thessalonians 2:13,14,2 Thessalonians,2,13
7519,3 John 1:6,25,3 John,1,6
284,Matthew 10:11,1,Matthew,10,11
7618,Revelation 3:16,27,Revelation,3,16
7505,2 John 1:5,24,2 John,1,5
7193,James 4:1,20,James,4,1
6721,2 Timothy 3:13,16,2 Timothy,3,13
7461,1 John 4:3,23,1 John,4,3
2584,Luke 18:40,3,Luke,18,40
5214,Romans 16:23,6,Romans,16,23
1210,Mark 4:31,2,Mark,4,31
7526,3 John 1:13,25,3 John,1,13
6669,2 Timothy 1:5,16,2 Timothy,1,5
7382,2 Peter 3:5,22,2 Peter,3,5
5525,1 Corinthians 13:5,7,1 Corinthians,13,5
6286,Philippians 3:10,11,Philippians,3,10
5727,2 Corinthians 4:13,8,2 Corinthians,4,13
7548,Jude 1:20,26,Jude,1,20
119,Matthew 5:29,1,Matthew,5,29
3553,John 14:30,4,John,14,30
7509,2 John 1:9,24,2 John,1,9
6538,2 Thessalonians 3:5,14,2 Thessalonians,3,5
7404,1 John 1:9,23,1 John,1,9
6971,Hebrews 9:11,19,Hebrews,9,11
7515,3 John 1:2,25,3 John,1,2
6436,1 Thessalonians 2:11,13,1 Thessalonians,2,11
5841,2 Corinthians 10:15,8,2 Corinthians,10,15
534,Matthew 16:6,1,Matthew,16,6
535,Matthew 16:7,1,Matthew,16,7
6658,1 Timothy 6:15,15,1 Timothy,6,15
6421,1 Thessalonians 1:6,13,1 Thessalonians,1,6
4885,Romans 4:8,6,Romans,4,8
7536,Jude 1:8,26,Jude,1,8
3040,John 4:29,4,John,4,29
7543,Jude 1:15,26,Jude,1,15
7293,1 Peter 3:14,21,1 Peter,3,14
7514,3 John 1:1,25,3 John,1,1
7268,1 Peter 2:14,21,1 Peter,2,14
6773,Titus 2:10,17,Titus,2,10
5942,Galatians 2:6,9,Galatians,2,6
4965,Romans 7:19,6,Romans,7,19
6522,2 Thessalonians 2:6,14,2 Thessalonians,2,6
7180,James 3:6,20,James,3,6
5768,2 Corinthians 6:15,8,2 Corinthians,6,15
6597,1 Timothy 3:11,15,1 Timothy,3,11
6871,Hebrews 4:2,19,Hebrews,4,2
6787,Titus 3:9,17,Titus,3,9
7129,James 1:8,20,James,1,8
7198,James 4:6,20,James,4,6
5711,2 Corinthians 3:15,8,2 Corinthians,3,15
6508,2 Thessalonians 1:4,14,2 Thessalonians,1,4
6808,Philemon 1:15,18,Philemon,1,15
7505,2 John 1:5,24,2 John,1,5
1200,Mark 4:21,2,Mark,4,21
1342,Mark 7:23,2,Mark,7,23
6623,1 Timothy 5:5,15,1 Timothy,5,5
6615,1 Timothy 4:13,15,1 Timothy,4,13
7506,2 John 1:6,24,2 John,1,6
1902,Luke 3:21,3,Luke,3,21
6430,1 Thessalonians 2:5,13,1 Thessalonians,2,5
7206,James 4:14,20,James,4,14
6509,2 Thessalonians 1:5,14,2 Thessalonians,1,5
7137,James 1:16,20,James,1,16
4577,Acts 22:18,5,Acts,22,18
6501,1 Thessalonians 5:25,13,1 Thessalonians,5,25
6959,Hebrews 8:12,19,Hebrews,8,12
7476,1 John 4:18,23,1 John,4,18
3162,John 6:50,4,John,6,50
2138,Luke 8:37,3,Luke,8,37
7212,James 5:3,20,James,5,3
3724,John 20:2,4,John,20,2
7775,Revelation 13:11,27,Revelation,13,11
5907,2 Corinthians 13:9,8,2 Corinthians,13,9
6776,Titus 2:13,17,Titus,2,13
6330,Colossians 1:10,12,Colossians,1,10
6420,1 Thessalonians 1:5,13,1 Thessalonians,1,5
6882,Hebrews 4:13,19,Hebrews,4,13
7529,Jude 1:1,26,Jude,1,1
4350,Acts 16:12,5,Acts,16,12
6136,Ephesians 4:9,10,Ephesians,4,9
6790,Titus 3:12,17,Titus,3,12
6546,2 Thessalonians 3:13,14,2 Thessalonians,3,13
7482,1 John 5:3,23,1 John,5,3
6075,Ephesians 1:14,10,Ephesians,1,14
4839,Romans 2:22,6,Romans,2,22
7456,1 John 3:22,23,1 John,3,22
2403,Luke 13:29,3,Luke,13,29
2031,Luke 6:29,3,Luke,6,29
7545,Jude 1:17,26,Jude,1,17
3623,John 17:9,4,John,17,9
6309,Philippians 4:12,11,Philippians,4,12
4660,Acts 25:9,5,Acts,25,9
5669,2 Corinthians 1:14,8,2 Corinthians,1,14
7479,1 John 4:21,23,1 John,4,21
1490,Mark 10:46,2,Mark,10,46
4390,Acts 17:12,5,Acts,17,12
5822,2 Corinthians 9:11,8,2 Corinthians,9,11
1485,Mark 10:41,2,Mark,10,41
7528,3 John 1:15,25,3 John,1,15
6520,2 Thessalonians 2:4,14,2 Thessalonians,2,4
5908,2 Corinthians 13:10,8,2 Corinthians,13,10
5860,2 Corinthians 11:16,8,2 Corinthians,11,16
7837,Revelation 17:6,27,Revelation,17,6
7504,2 John 1:4,24,2 John,1,4
6237,Philippians 1:21,11,Philippians,1,21
5141,Romans 14:6,6,Romans,14,6
6573,1 Timothy 2:2,15,1 Timothy,2,2
6784,Titus 3:6,17,Titus,3,6
4045,Acts 8:14,5,Acts,8,14
6904,Hebrews 6:5,19,Hebrews,6,5
5879,2 Corinthians 12:2,8,2 Corinthians,12,2
7214,James 5:5,20,James,5,5
7516,3 John 1:3,25,3 John,1,3
2607,Luke 19:20,3,Luke,19,20
7375,2 Peter 2:20,22,2 Peter,2,20
6574,1 Timothy 2:3,15,1 Timothy,2,3
7521,3 John 1:8,25,3 John,1,8
6353,Colossians 2:4,12,Colossians,2,4
7530,Jude 1:2,26,Jude,1,2
4115,Acts 10:1,5,Acts,10,1
5705,2 Corinthians 3:9,8,2 Corinthians,3,9
5981,Galatians 3:24,9,Galatians,3,24
6711,2 Timothy 3:3,16,2 Timothy,3,3
7396,1 John 1:1,23,1 John,1,1
5341,1 Corinthians 6:19,7,1 Corinthians,6,19
7280,1 Peter 3:1,21,1 Peter,3,1
6203,Ephesians 6:11,10,Ephesians,6,11
6238,Philippians 1:22,11,Philippians,1,22
6069,Ephesians 1:8,10,Ephesians,1,8
7360,2 Peter 2:5,22,2 Peter,2,5
6122,Ephesians 3:16,10,Ephesians,3,16
7331,1 Peter 5:11,21,1 Peter,5,11
7389,2 Peter 3:12,22,2 Peter,3,12
6544,2 Thessalonians 3:11,14,2 Thessalonians,3,11
6393,Colossians 3:21,12,Colossians,3,21
7702,Revelation 9:6,27,Revelation,9,6
7374,2 Peter 2:19,22,2 Peter,2,19
6746,2 Timothy 4:21,16,2 Timothy,4,21
7527,3 John 1:14,25,3 John,1,14
6792,Titus 3:14,17,Titus,3,14
7085,Hebrews 12:18,19,Hebrews,12,18
6422,1 Thessalonians 1:7,13,1 Thessalonians,1,7
6283,Philippians 3:7,11,Philippians,3,7
7508,2 John 1:8,24,2 John,1,8
6186,Ephesians 5:27,10,Ephesians,5,27
6759,Titus 1:12,17,Titus,1,12
6515,2 Thessalonians 1:11,14,2 Thessalonians,1,11
3741,John 20:19,4,John,20,19
389,Matthew 12:44,1,Matthew,12,44
4425,Acts 18:13,5,Acts,18,13
3567,John 15:13,4,John,15,13
3559,John 15:5,4,John,15,5
6453,1 Thessalonians 3:8,13,1 Thessalonians,3,8
7636,Revelation 5:1,27,Revelation,5,1
6210,Ephesians 6:18,10,Ephesians,6,18
6318,Philippians 4:21,11,Philippians,4,21
5431,1 Corinthians 10:9,7,1 Corinthians,10,9
6147,Ephesians 4:20,10,Ephesians,4,20
6816,Philemon 1:23,18,Philemon,1,23
6822,Hebrews 1:4,19,Hebrews,1,4
4941,Romans 6:18,6,Romans,6,18
6799,Philemon 1:6,18,Philemon,1,6
5134,Romans 13:13,6,Romans,13,13
3184,John 7:1,4,John,7,1
6784,Titus 3:6,17,Titus,3,6
7416,1 John 2:11,23,1 John,2,11
6234,Philippians 1:18,11,Philippians,1,18
6816,Philemon 1:23,18,Philemon,1,23
6808,Philemon 1:15,18,Philemon,1,15
6432,1 Thessalonians 2:7,13,1 Thessalonians,2,7
2235,Luke 10:16,3,Luke,10,16
5145,Romans 14:10,6,Romans,14,10
6811,Philemon 1:18,18,Philemon,1,18
7131,James 1:10,20,James,1,10
7173,James 2:25,20,James,2,25
4210,Acts 12:18,5,Acts,12,18
1346,Mark 7:27,2,Mark,7,27
6456,1 Thessalonians 3:11,13,1 Thessalonians,3,11
7530,Jude 1:2,26,Jude,1,2
2973,John 2:23,4,John,2,23
6506,2 Thessalonians 1:2,14,2 Thessalonians,1,2
6000,Galatians 4:14,9,Galatians,4,14
7161,James 2:13,20,James,2,13
1248,Mark 5:28,2,Mark,5,28
6739,2 Timothy 4:14,16,2 Timothy,4,14
7543,Jude 1:15,26,Jude,1,15
6367,Colossians 2:18,12,Colossians,2,18
4067,Acts 8:36,5,Acts,8,36
6799,Philemon 1:6,18,Philemon,1,6
7529,Jude 1:1,26,Jude,1,1
7519,3 John 1:6,25,3 John,1,6
7545,Jude 1:17,26,Jude,1,17
2570,Luke 18:26,3,Luke,18,26
5659,2 Corinthians 1:4,8,2 Corinthians,1,4
3822,Acts 2:18,5,Acts,2,18
7404,1 John 1:9,23,1 John,1,9
7388,2 Peter 3:11,22,2 Peter,3,11
1630,Mark 14:20,2,Mark,14,20
6513,2 Thessalonians 1:9,14,2 Thessalonians,1,9
7057,Hebrews 11:30,19,Hebrews,11,30
2823,Luke 23:32,3,Luke,23,32
7178,James 3:4,20,James,3,4
6587,1 Timothy 3:1,15,1 Timothy,3,1
6605,1 Timothy 4:3,15,1 Timothy,4,3
7550,Jude 1:22,26,Jude,1,22
6384,Colossians 3:12,12,Colossians,3,12
1213,Mark 4:34,2,Mark,4,34
7376,2 Peter 2:21,22,2 Peter,2,21
7030,Hebrews 11:3,19,Hebrews,11,3
4838,Romans 2:21,6,Romans,2,21
7509,2 John 1:9,24,2 John,1,9
7505,2 John 1:5,24,2 John,1,5
5953,Galatians 2:17,9,Galatians,2,17
2812,Luke 23:21,3,Luke,23,21
6792,Titus 3:14,17,Titus,3,14
7511,2 John 1:11,24,2 John,1,11
5537,1 Corinthians 14:4,7,1 Corinthians,14,4
1606,Mark 13:33,2,Mark,13,33
7505,2 John 1:5,24,2 John,1,5
2726,Luke 22:6,3,Luke,22,6
7190,James 3:16,20,James,3,16
7481,1 John 5:2,23,1 John,5,2
6253,Philippians 2:7,11,Philippians,2,7
6606,1 Timothy 4:4,15,1 Timothy,4,4
7225,James 5:16,20,James,5,16
1018,Matthew 27:33,1,Matthew,27,33
6852,Hebrews 3:2,19,Hebrews,3,2
3698,John 19:18,4,John,19,18
6798,Philemon 1:5,18,Philemon,1,5
7210,James 5:1,20,James,5,1
7352,2 Peter 1:18,22,2 Peter,1,18
7359,2 Peter 2:4,22,2 Peter,2,4
7195,James 4:3,20,James,4,3
5433,1 Corinthians 10:11,7,1 Corinthians,10,11
6853,Hebrews 3:3,19,Hebrews,3,3
6280,Philippians 3:4,11,Philippians,3,4
6045,Galatians 6:2,9,Galatians,6,2
6537,2 Thessalonians 3:4,14,2 Thessalonians,3,4
3491,John 13:6,4,John,13,6
5673,2 Corinthians 1:18,8,2 Corinthians,1,18
6817,Philemon 1:24,18,Philemon,1,24
7203,James 4:11,20,James,4,11
6286,Philippians 3:10,11,Philippians,3,10
6224,Philippians 1:8,11,Philippians,1,8
7269,1 Peter 2:15,21,1 Peter,2,15
5130,Romans 13:9,6,Romans,13,9
227,Matthew 8:26,1,Matthew,8,26
7444,1 John 3:10,23,1 John,3,10
