BF3_CumVerse,BF3_BCV,BF3_BookIndex,BF3_BookName,BF3_Chapter,BF3_Verse
6775,Titus 2:12,17,Titus,2,12
7534,Jude 1:6,26,Jude,1,6
7540,Jude 1:12,26,Jude,1,12
7527,3 John 1:14,25,3 John,1,14
6809,Philemon 1:16,18,Philemon,1,16
7348,2 Peter 1:14,22,2 Peter,1,14
1345,Mark 7:26,2,Mark,7,26
6834,Hebrews 2:2,19,Hebrews,2,2
6795,Philemon 1:2,18,Philemon,1,2
7517,3 John 1:4,25,3 John,1,4
6993,Hebrews 10:5,19,Hebrews,10,5
1337,Mark 7:18,2,Mark,7,18
6022,Galatians 5:5,9,Galatians,5,5
6061,Galatians 6:18,9,Galatians,6,18
1814,Luke 1:65,3,Luke,1,65
5662,2 Corinthians 1:7,8,2 Corinthians,1,7
7546,Jude 1:18,26,Jude,1,18
711,Matthew 21:29,1,Matthew,21,29
6814,Philemon 1:21,18,Philemon,1,21
7689,Revelation 8:6,27,Revelation,8,6
6756,Titus 1:9,17,Titus,1,9
6238,Philippians 1:22,11,Philippians,1,22
6551,2 Thessalonians 3:18,14,2 Thessalonians,3,18
7158,James 2:10,20,James,2,10
6060,Galatians 6:17,9,Galatians,6,17
1053,Matthew 28:2,1,Matthew,28,2
6258,Philippians 2:12,11,Philippians,2,12
6487,1 Thessalonians 5:11,13,1 Thessalonians,5,11
5108,Romans 12:8,6,Romans,12,8
6806,Philemon 1:13,18,Philemon,1,13
7351,2 Peter 1:17,22,2 Peter,1,17
5120,Romans 12:20,6,Romans,12,20
7552,Jude 1:24,26,Jude,1,24
1719,Mark 15:37,2,Mark,15,37
7233,1 Peter 1:4,21,1 Peter,1,4
6757,Titus 1:10,17,Titus,1,10
6575,1 Timothy 2:4,15,1 Timothy,2,4
6899,Hebrews 5:14,19,Hebrews,5,14
6205,Ephesians 6:13,10,Ephesians,6,13
7527,3 John 1:14,25,3 John,1,14
7535,Jude 1:7,26,Jude,1,7
6580,1 Timothy 2:9,15,1 Timothy,2,9
6294,Philippians 3:18,11,Philippians,3,18
6360,Colossians 2:11,12,Colossians,2,11
4297,Acts 14:28,5,Acts,14,28
7501,2 John 1:1,24,2 John,1,1
7532,Jude 1:4,26,Jude,1,4
7385,2 Peter 3:8,22,2 Peter,3,8
6534,2 Thessalonians 3:1,14,2 Thessalonians,3,1
2920,John 1:21,4,John,1,21
2080,Luke 7:29,3,Luke,7,29
6991,Hebrews 10:3,19,Hebrews,10,3
6343,Colossians 1:23,12,Colossians,1,23
3637,John 17:23,4,John,17,23
6776,Titus 2:13,17,Titus,2,13
6781,Titus 3:3,17,Titus,3,3
6165,Ephesians 5:6,10,Ephesians,5,6
6250,Philippians 2:4,11,Philippians,2,4
1195,Mark 4:16,2,Mark,4,16
4444,Acts 19:4,5,Acts,19,4
6608,1 Timothy 4:6,15,1 Timothy,4,6
6723,2 Timothy 3:15,16,2 Timothy,3,15
7537,Jude 1:9,26,Jude,1,9
4950,Romans 7:4,6,Romans,7,4
7502,2 John 1:2,24,2 John,1,2
6048,Galatians 6:5,9,Galatians,6,5
328,Matthew 11:13,1,Matthew,11,13
6612,1 Timothy 4:10,15,1 Timothy,4,10
7523,3 John 1:10,25,3 John,1,10
6808,Philemon 1:15,18,Philemon,1,15
7522,3 John 1:9,25,3 John,1,9
7393,2 Peter 3:16,22,2 Peter,3,16
7122,James 1:1,20,James,1,1
5524,1 Corinthians 13:4,7,1 Corinthians,13,4
6806,Philemon 1:13,18,Philemon,1,13
3553,John 14:30,4,John,14,30
6363,Colossians 2:14,12,Colossians,2,14
7520,3 John 1:7,25,3 John,1,7
7117,Hebrews 13:21,19,Hebrews,13,21
7070,Hebrews 12:3,19,Hebrews,12,3
4938,Romans 6:15,6,Romans,6,15
6177,Ephesians 5:18,10,Ephesians,5,18
2533,Luke 17:26,3,Luke,17,26
6344,Colossians 1:24,12,Colossians,1,24
7530,Jude 1:2,26,Jude,1,2
6623,1 Timothy 5:5,15,1 Timothy,5,5
6516,2 Thessalonians 1:12,14,2 Thessalonians,1,12
5861,2 Corinthians 11:17,8,2 Corinthians,11,17
5394,1 Corinthians 8:12,7,1 Corinthians,8,12
283,Matthew 10:10,1,Matthew,10,10
6547,2 Thessalonians 3:14,14,2 Thessalonians,3,14
2450,Luke 15:6,3,Luke,15,6
6453,1 Thessalonians 3:8,13,1 Thessalonians,3,8
667,Matthew 20:19,1,Matthew,20,19
6251,Philippians 2:5,11,Philippians,2,5
7172,James 2:24,20,James,2,24
676,Matthew 20:28,1,Matthew,20,28
649,Matthew 20:1,1,Matthew,20,1
6437,1 Thessalonians 2:12,13,1 Thessalonians,2,12
883,Matthew 25:19,1,Matthew,25,19
6540,2 Thessalonians 3:7,14,2 Thessalonians,3,7
7516,3 John 1:3,25,3 John,1,3
6437,1 Thessalonians 2:12,13,1 Thessalonians,2,12
7531,Jude 1:3,26,Jude,1,3
7214,James 5:5,20,James,5,5
7409,1 John 2:4,23,1 John,2,4
7272,1 Peter 2:18,21,1 Peter,2,18
6970,Hebrews 9:10,19,Hebrews,9,10
6705,2 Timothy 2:23,16,2 Timothy,2,23
7661,Revelation 6:12,27,Revelation,6,12
2,Matthew 1:2,1,Matthew,1,2
6001,Galatians 4:15,9,Galatians,4,15
5334,1 Corinthians 6:12,7,1 Corinthians,6,12
5660,2 Corinthians 1:5,8,2 Corinthians,1,5
7506,2 John 1:6,24,2 John,1,6
6237,Philippians 1:21,11,Philippians,1,21
282,Matthew 10:9,1,Matthew,10,9
6664,1 Timothy 6:21,15,1 Timothy,6,21
4741,Acts 27:31,5,Acts,27,31
6272,Philippians 2:26,11,Philippians,2,26
7157,James 2:9,20,James,2,9
5155,Romans 14:20,6,Romans,14,20
6530,2 Thessalonians 2:14,14,2 Thessalonians,2,14
6130,Ephesians 4:3,10,Ephesians,4,3
6018,Galatians 5:1,9,Galatians,5,1
7540,Jude 1:12,26,Jude,1,12
3261,John 8:25,4,John,8,25
1847,Luke 2:18,3,Luke,2,18
5267,1 Corinthians 3:2,7,1 Corinthians,3,2
7447,1 John 3:13,23,1 John,3,13
6704,2 Timothy 2:22,16,2 Timothy,2,22
203,Matthew 8:2,1,Matthew,8,2
7506,2 John 1:6,24,2 John,1,6
7307,1 Peter 4:6,21,1 Peter,4,6
7490,1 John 5:11,23,1 John,5,11
6309,Philippians 4:12,11,Philippians,4,12
7325,1 Peter 5:5,21,1 Peter,5,5
7287,1 Peter 3:8,21,1 Peter,3,8
7480,1 John 5:1,23,1 John,5,1
1130,Mark 2:14,2,Mark,2,14
6485,1 Thessalonians 5:9,13,1 Thessalonians,5,9
1587,Mark 13:14,2,Mark,13,14
6926,Hebrews 7:7,19,Hebrews,7,7
7294,1 Peter 3:15,21,1 Peter,3,15
6779,Titus 3:1,17,Titus,3,1
1377,Mark 8:21,2,Mark,8,21
1950,Luke 4:31,3,Luke,4,31
7479,1 John 4:21,23,1 John,4,21
7368,2 Peter 2:13,22,2 Peter,2,13
6508,2 Thessalonians 1:4,14,2 Thessalonians,1,4
2394,Luke 13:20,3,Luke,13,20
6516,2 Thessalonians 1:12,14,2 Thessalonians,1,12
6720,2 Timothy 3:12,16,2 Timothy,3,12
6931,Hebrews 7:12,19,Hebrews,7,12
6653,1 Timothy 6:10,15,1 Timothy,6,10
2452,Luke 15:8,3,Luke,15,8
5980,Galatians 3:23,9,Galatians,3,23
7788,Revelation 14:6,27,Revelation,14,6
7482,1 John 5:3,23,1 John,5,3
7316,1 Peter 4:15,21,1 Peter,4,15
6457,1 Thessalonians 3:12,13,1 Thessalonians,3,12
2943,John 1:44,4,John,1,44
3339,John 10:3,4,John,10,3
5783,2 Corinthians 7:12,8,2 Corinthians,7,12
5836,2 Corinthians 10:10,8,2 Corinthians,10,10
7409,1 John 2:4,23,1 John,2,4
7513,2 John 1:13,24,2 John,1,13
7378,2 Peter 3:1,22,2 Peter,3,1
6291,Philippians 3:15,11,Philippians,3,15
3600,John 16:19,4,John,16,19
6090,Ephesians 2:6,10,Ephesians,2,6
3665,John 18:25,4,John,18,25
6655,1 Timothy 6:12,15,1 Timothy,6,12
7772,Revelation 13:8,27,Revelation,13,8
3260,John 8:24,4,John,8,24
6361,Colossians 2:12,12,Colossians,2,12
7343,2 Peter 1:9,22,2 Peter,1,9
7357,2 Peter 2:2,22,2 Peter,2,2
6291,Philippians 3:15,11,Philippians,3,15
7501,2 John 1:1,24,2 John,1,1
6396,Colossians 3:24,12,Colossians,3,24
6501,1 Thessalonians 5:25,13,1 Thessalonians,5,25
6659,1 Timothy 6:16,15,1 Timothy,6,16
7514,3 John 1:1,25,3 John,1,1
176,Matthew 7:4,1,Matthew,7,4
3709,John 19:29,4,John,19,29
5718,2 Corinthians 4:4,8,2 Corinthians,4,4
6724,2 Timothy 3:16,16,2 Timothy,3,16
7438,1 John 3:4,23,1 John,3,4
158,Matthew 6:20,1,Matthew,6,20
7897,Revelation 20:3,27,Revelation,20,3
4641,Acts 24:17,5,Acts,24,17
6525,2 Thessalonians 2:9,14,2 Thessalonians,2,9
7350,2 Peter 1:16,22,2 Peter,1,16
7304,1 Peter 4:3,21,1 Peter,4,3
6547,2 Thessalonians 3:14,14,2 Thessalonians,3,14
7524,3 John 1:11,25,3 John,1,11
6740,2 Timothy 4:15,16,2 Timothy,4,15
6796,Philemon 1:3,18,Philemon,1,3
4880,Romans 4:3,6,Romans,4,3
6797,Philemon 1:4,18,Philemon,1,4
1125,Mark 2:9,2,Mark,2,9
4951,Romans 7:5,6,Romans,7,5
1471,Mark 10:27,2,Mark,10,27
4226,Acts 13:9,5,Acts,13,9
7159,James 2:11,20,James,2,11
6279,Philippians 3:3,11,Philippians,3,3
6761,Titus 1:14,17,Titus,1,14
5891,2 Corinthians 12:14,8,2 Corinthians,12,14
2092,Luke 7:41,3,Luke,7,41
7542,Jude 1:14,26,Jude,1,14
7514,3 John 1:1,25,3 John,1,1
5077,Romans 11:13,6,Romans,11,13
4156,Acts 10:42,5,Acts,10,42
6783,Titus 3:5,17,Titus,3,5
6679,2 Timothy 1:15,16,2 Timothy,1,15
2928,John 1:29,4,John,1,29
5561,1 Corinthians 14:28,7,1 Corinthians,14,28
5523,1 Corinthians 13:3,7,1 Corinthians,13,3
6703,2 Timothy 2:21,16,2 Timothy,2,21
1979,Luke 5:16,3,Luke,5,16
7525,3 John 1:12,25,3 John,1,12
7207,James 4:15,20,James,4,15
6430,1 Thessalonians 2:5,13,1 Thessalonians,2,5
5027,Romans 9:17,6,Romans,9,17
3911,Acts 4:34,5,Acts,4,34
6571,1 Timothy 1:20,15,1 Timothy,1,20
7298,1 Peter 3:19,21,1 Peter,3,19
7148,James 1:27,20,James,1,27
6089,Ephesians 2:5,10,Ephesians,2,5
7142,James 1:21,20,James,1,21
7131,James 1:10,20,James,1,10
7889,Revelation 19:16,27,Revelation,19,16
6512,2 Thessalonians 1:8,14,2 Thessalonians,1,8
5723,2 Corinthians 4:9,8,2 Corinthians,4,9
5853,2 Corinthians 11:9,8,2 Corinthians,11,9
5242,1 Corinthians 1:24,7,1 Corinthians,1,24
1152,Mark 3:8,2,Mark,3,8
7502,2 John 1:2,24,2 John,1,2
6295,Philippians 3:19,11,Philippians,3,19
7269,1 Peter 2:15,21,1 Peter,2,15
1971,Luke 5:8,3,Luke,5,8
5298,1 Corinthians 4:10,7,1 Corinthians,4,10
6720,2 Timothy 3:12,16,2 Timothy,3,12
7956,Revelation 22:20,27,Revelation,22,20
5131,Romans 13:10,6,Romans,13,10
6476,1 Thessalonians 4:18,13,1 Thessalonians,4,18
6452,1 Thessalonians 3:7,13,1 Thessalonians,3,7
7659,Revelation 6:10,27,Revelation,6,10
6080,Ephesians 1:19,10,Ephesians,1,19
6767,Titus 2:4,17,Titus,2,4
6804,Philemon 1:11,18,Philemon,1,11
6426,1 Thessalonians 2:1,13,1 Thessalonians,2,1
1512,Mark 11:16,2,Mark,11,16
7123,James 1:2,20,James,1,2
7153,James 2:5,20,James,2,5
7383,2 Peter 3:6,22,2 Peter,3,6
7534,Jude 1:6,26,Jude,1,6
6492,1 Thessalonians 5:16,13,1 Thessalonians,5,16
1214,Mark 4:35,2,Mark,4,35
7262,1 Peter 2:8,21,1 Peter,2,8
7550,Jude 1:22,26,Jude,1,22
6823,Hebrews 1:5,19,Hebrews,1,5
6806,Philemon 1:13,18,Philemon,1,13
605,Matthew 18:22,1,Matthew,18,22
6484,1 Thessalonians 5:8,13,1 Thessalonians,5,8
6752,Titus 1:5,17,Titus,1,5
7522,3 John 1:9,25,3 John,1,9
7881,Revelation 19:8,27,Revelation,19,8
4285,Acts 14:16,5,Acts,14,16
7254,1 Peter 1:25,21,1 Peter,1,25
7564,Revelation 1:11,27,Revelation,1,11
6374,Colossians 3:2,12,Colossians,3,2
4193,Acts 12:1,5,Acts,12,1
7529,Jude 1:1,26,Jude,1,1
7233,1 Peter 1:4,21,1 Peter,1,4
6364,Colossians 2:15,12,Colossians,2,15
5668,2 Corinthians 1:13,8,2 Corinthians,1,13
7391,2 Peter 3:14,22,2 Peter,3,14
6429,1 Thessalonians 2:4,13,1 Thessalonians,2,4
6137,Ephesians 4:10,10,Ephesians,4,10
6716,2 Timothy 3:8,16,2 Timothy,3,8
5212,Romans 16:21,6,Romans,16,21
7528,3 John 1:15,25,3 John,1,15
6808,Philemon 1:15,18,Philemon,1,15
6668,2 Timothy 1:4,16,2 Timothy,1,4
6763,Titus 1:16,17,Titus,1,16
6700,2 Timothy 2:18,16,2 Timothy,2,18
7761,Revelation 12:14,27,Revelation,12,14
7510,2 John 1:10,24,2 John,1,10
1734,Mark 16:5,2,Mark,16,5
6048,Galatians 6:5,9,Galatians,6,5
6403,Colossians 4:6,12,Colossians,4,6
7831,Revelation 16:21,27,Revelation,16,21
6739,2 Timothy 4:14,16,2 Timothy,4,14
130,Matthew 5:40,1,Matthew,5,40
7553,Jude 1:25,26,Jude,1,25
6795,Philemon 1:2,18,Philemon,1,2
6260,Philippians 2:14,11,Philippians,2,14
3658,John 18:18,4,John,18,18
1969,Luke 5:6,3,Luke,5,6
267,Matthew 9:32,1,Matthew,9,32
7380,2 Peter 3:3,22,2 Peter,3,3
6805,Philemon 1:12,18,Philemon,1,12
4009,Acts 7:38,5,Acts,7,38
1905,Luke 3:24,3,Luke,3,24
6532,2 Thessalonians 2:16,14,2 Thessalonians,2,16
6787,Titus 3:9,17,Titus,3,9
1578,Mark 13:5,2,Mark,13,5
5985,Galatians 3:28,9,Galatians,3,28
6655,1 Timothy 6:12,15,1 Timothy,6,12
1809,Luke 1:60,3,Luke,1,60
4283,Acts 14:14,5,Acts,14,14
620,Matthew 19:2,1,Matthew,19,2
7923,Revelation 21:14,27,Revelation,21,14
7380,2 Peter 3:3,22,2 Peter,3,3
3608,John 16:27,4,John,16,27
5846,2 Corinthians 11:2,8,2 Corinthians,11,2
7813,Revelation 16:3,27,Revelation,16,3
5149,Romans 14:14,6,Romans,14,14
2064,Luke 7:13,3,Luke,7,13
6113,Ephesians 3:7,10,Ephesians,3,7
6193,Ephesians 6:1,10,Ephesians,6,1
7505,2 John 1:5,24,2 John,1,5
6513,2 Thessalonians 1:9,14,2 Thessalonians,1,9
6748,Titus 1:1,17,Titus,1,1
7549,Jude 1:21,26,Jude,1,21
6080,Ephesians 1:19,10,Ephesians,1,19
7121,Hebrews 13:25,19,Hebrews,13,25
6066,Ephesians 1:5,10,Ephesians,1,5
5072,Romans 11:8,6,Romans,11,8
7443,1 John 3:9,23,1 John,3,9
7521,3 John 1:8,25,3 John,1,8
6028,Galatians 5:11,9,Galatians,5,11
6455,1 Thessalonians 3:10,13,1 Thessalonians,3,10
5777,2 Corinthians 7:6,8,2 Corinthians,7,6
1220,Mark 4:41,2,Mark,4,41
7305,1 Peter 4:4,21,1 Peter,4,4
7470,1 John 4:12,23,1 John,4,12
7517,3 John 1:4,25,3 John,1,4
6730,2 Timothy 4:5,16,2 Timothy,4,5
1358,Mark 8:2,2,Mark,8,2
7215,James 5:6,20,James,5,6
7544,Jude 1:16,26,Jude,1,16
6684,2 Timothy 2:2,16,2 Timothy,2,2
5646,1 Corinthians 16:15,7,1 Corinthians,16,15
2865,Luke 24:18,3,Luke,24,18
508,Matthew 15:19,1,Matthew,15,19
1330,Mark 7:11,2,Mark,7,11
6204,Ephesians 6:12,10,Ephesians,6,12
2638,Luke 20:3,3,Luke,20,3
6168,Ephesians 5:9,10,Ephesians,5,9
6437,1 Thessalonians 2:12,13,1 Thessalonians,2,12
6539,2 Thessalonians 3:6,14,2 Thessalonians,3,6
7513,2 John 1:13,24,2 John,1,13
3376,John 10:40,4,John,10,40
7909,Revelation 20:15,27,Revelation,20,15
5526,1 Corinthians 13:6,7,1 Corinthians,13,6
6990,Hebrews 10:2,19,Hebrews,10,2
6920,Hebrews 7:1,19,Hebrews,7,1
6809,Philemon 1:16,18,Philemon,1,16
6458,1 Thessalonians 3:13,13,1 Thessalonians,3,13
6506,2 Thessalonians 1:2,14,2 Thessalonians,1,2
6517,2 Thessalonians 2:1,14,2 Thessalonians,2,1
6244,Philippians 1:28,11,Philippians,1,28
678,Matthew 20:30,1,Matthew,20,30
6013,Galatians 4:27,9,Galatians,4,27
6513,2 Thessalonians 1:9,14,2 Thessalonians,1,9
7497,1 John 5:18,23,1 John,5,18
7178,James 3:4,20,James,3,4
2443,Luke 14:34,3,Luke,14,34
6550,2 Thessalonians 3:17,14,2 Thessalonians,3,17
1104,Mark 1:33,2,Mark,1,33
7306,1 Peter 4:5,21,1 Peter,4,5
7727,Revelation 10:10,27,Revelation,10,10
3506,John 13:21,4,John,13,21
7517,3 John 1:4,25,3 John,1,4
7106,Hebrews 13:10,19,Hebrews,13,10
6483,1 Thessalonians 5:7,13,1 Thessalonians,5,7
6509,2 Thessalonians 1:5,14,2 Thessalonians,1,5
7521,3 John 1:8,25,3 John,1,8
6808,Philemon 1:15,18,Philemon,1,15
6007,Galatians 4:21,9,Galatians,4,21
7647,Revelation 5:12,27,Revelation,5,12
6509,2 Thessalonians 1:5,14,2 Thessalonians,1,5
6552,1 Timothy 1:1,15,1 Timothy,1,1
6807,Philemon 1:14,18,Philemon,1,14
6080,Ephesians 1:19,10,Ephesians,1,19
6610,1 Timothy 4:8,15,1 Timothy,4,8
7178,James 3:4,20,James,3,4
5897,2 Corinthians 12:20,8,2 Corinthians,12,20
6866,Hebrews 3:16,19,Hebrews,3,16
7323,1 Peter 5:3,21,1 Peter,5,3
651,Matthew 20:3,1,Matthew,20,3
5677,2 Corinthians 1:22,8,2 Corinthians,1,22
6150,Ephesians 4:23,10,Ephesians,4,23
6637,1 Timothy 5:19,15,1 Timothy,5,19
5299,1 Corinthians 4:11,7,1 Corinthians,4,11
6812,Philemon 1:19,18,Philemon,1,19
7408,1 John 2:3,23,1 John,2,3
6469,1 Thessalonians 4:11,13,1 Thessalonians,4,11
5498,1 Corinthians 12:9,7,1 Corinthians,12,9
7329,1 Peter 5:9,21,1 Peter,5,9
6896,Hebrews 5:11,19,Hebrews,5,11
7144,James 1:23,20,James,1,23
6868,Hebrews 3:18,19,Hebrews,3,18
7520,3 John 1:7,25,3 John,1,7
6408,Colossians 4:11,12,Colossians,4,11
2024,Luke 6:22,3,Luke,6,22
7890,Revelation 19:17,27,Revelation,19,17
7244,1 Peter 1:15,21,1 Peter,1,15
6515,2 Thessalonians 1:11,14,2 Thessalonians,1,11
320,Matthew 11:5,1,Matthew,11,5
5181,Romans 15:23,6,Romans,15,23
6671,2 Timothy 1:7,16,2 Timothy,1,7
6007,Galatians 4:21,9,Galatians,4,21
6713,2 Timothy 3:5,16,2 Timothy,3,5
5942,Galatians 2:6,9,Galatians,2,6
7541,Jude 1:13,26,Jude,1,13
7542,Jude 1:14,26,Jude,1,14
7521,3 John 1:8,25,3 John,1,8
6687,2 Timothy 2:5,16,2 Timothy,2,5
6245,Philippians 1:29,11,Philippians,1,29
5547,1 Corinthians 14:14,7,1 Corinthians,14,14
217,Matthew 8:16,1,Matthew,8,16
6809,Philemon 1:16,18,Philemon,1,16
7528,3 John 1:15,25,3 John,1,15
6007,Galatians 4:21,9,Galatians,4,21
3326,John 9:31,4,John,9,31
7553,Jude 1:25,26,Jude,1,25
6647,1 Timothy 6:4,15,1 Timothy,6,4
7551,Jude 1:23,26,Jude,1,23
5415,1 Corinthians 9:20,7,1 Corinthians,9,20
7384,2 Peter 3:7,22,2 Peter,3,7
4933,Romans 6:10,6,Romans,6,10
6594,1 Timothy 3:8,15,1 Timothy,3,8
7351,2 Peter 1:17,22,2 Peter,1,17
6540,2 Thessalonians 3:7,14,2 Thessalonians,3,7
5996,Galatians 4:10,9,Galatians,4,10
4853,Romans 3:7,6,Romans,3,7
6548,2 Thessalonians 3:15,14,2 Thessalonians,3,15
5921,Galatians 1:9,9,Galatians,1,9
7518,3 John 1:5,25,3 John,1,5
5106,Romans 12:6,6,Romans,12,6
6512,2 Thessalonians 1:8,14,2 Thessalonians,1,8
6605,1 Timothy 4:3,15,1 Timothy,4,3
7546,Jude 1:18,26,Jude,1,18
7521,3 John 1:8,25,3 John,1,8
7541,Jude 1:13,26,Jude,1,13
6491,1 Thessalonians 5:15,13,1 Thessalonians,5,15
7505,2 John 1:5,24,2 John,1,5
5919,Galatians 1:7,9,Galatians,1,7
7277,1 Peter 2:23,21,1 Peter,2,23
7550,Jude 1:22,26,Jude,1,22
7250,1 Peter 1:21,21,1 Peter,1,21
6786,Titus 3:8,17,Titus,3,8
5408,1 Corinthians 9:13,7,1 Corinthians,9,13
6814,Philemon 1:21,18,Philemon,1,21
6784,Titus 3:6,17,Titus,3,6
6595,1 Timothy 3:9,15,1 Timothy,3,9
1302,Mark 6:39,2,Mark,6,39
7530,Jude 1:2,26,Jude,1,2
6446,1 Thessalonians 3:1,13,1 Thessalonians,3,1
6784,Titus 3:6,17,Titus,3,6
6806,Philemon 1:13,18,Philemon,1,13
6230,Philippians 1:14,11,Philippians,1,14
2639,Luke 20:4,3,Luke,20,4
7182,James 3:8,20,James,3,8
5516,1 Corinthians 12:27,7,1 Corinthians,12,27
6344,Colossians 1:24,12,Colossians,1,24
6903,Hebrews 6:4,19,Hebrews,6,4
4917,Romans 5:15,6,Romans,5,15
6813,Philemon 1:20,18,Philemon,1,20
6290,Philippians 3:14,11,Philippians,3,14
2456,Luke 15:12,3,Luke,15,12
7241,1 Peter 1:12,21,1 Peter,1,12
6690,2 Timothy 2:8,16,2 Timothy,2,8
5769,2 Corinthians 6:16,8,2 Corinthians,6,16
7509,2 John 1:9,24,2 John,1,9
7508,2 John 1:8,24,2 John,1,8
6746,2 Timothy 4:21,16,2 Timothy,4,21
6594,1 Timothy 3:8,15,1 Timothy,3,8
6440,1 Thessalonians 2:15,13,1 Thessalonians,2,15
5919,Galatians 1:7,9,Galatians,1,7
4531,Acts 21:12,5,Acts,21,12
6853,Hebrews 3:3,19,Hebrews,3,3
6801,Philemon 1:8,18,Philemon,1,8
7322,1 Peter 5:2,21,1 Peter,5,2
7509,2 John 1:9,24,2 John,1,9
5564,1 Corinthians 14:31,7,1 Corinthians,14,31
7045,Hebrews 11:18,19,Hebrews,11,18
6206,Ephesians 6:14,10,Ephesians,6,14
7379,2 Peter 3:2,22,2 Peter,3,2
7538,Jude 1:10,26,Jude,1,10
7526,3 John 1:13,25,3 John,1,13
6927,Hebrews 7:8,19,Hebrews,7,8
1477,Mark 10:33,2,Mark,10,33
2934,John 1:35,4,John,1,35
7528,3 John 1:15,25,3 John,1,15
6728,2 Timothy 4:3,16,2 Timothy,4,3
6475,1 Thessalonians 4:17,13,1 Thessalonians,4,17
1078,Mark 1:7,2,Mark,1,7
3551,John 14:28,4,John,14,28
7098,Hebrews 13:2,19,Hebrews,13,2
7671,Revelation 7:5,27,Revelation,7,5
6096,Ephesians 2:12,10,Ephesians,2,12
6579,1 Timothy 2:8,15,1 Timothy,2,8
7521,3 John 1:8,25,3 John,1,8
1150,Mark 3:6,2,Mark,3,6
3145,John 6:33,4,John,6,33
6953,Hebrews 8:6,19,Hebrews,8,6
3476,John 12:41,4,John,12,41
6781,Titus 3:3,17,Titus,3,3
4874,Romans 3:28,6,Romans,3,28
6880,Hebrews 4:11,19,Hebrews,4,11
7329,1 Peter 5:9,21,1 Peter,5,9
7208,James 4:16,20,James,4,16
7273,1 Peter 2:19,21,1 Peter,2,19
7664,Revelation 6:15,27,Revelation,6,15
7549,Jude 1:21,26,Jude,1,21
7517,3 John 1:4,25,3 John,1,4
7517,3 John 1:4,25,3 John,1,4
7318,1 Peter 4:17,21,1 Peter,4,17
6460,1 Thessalonians 4:2,13,1 Thessalonians,4,2
7906,Revelation 20:12,27,Revelation,20,12
1597,Mark 13:24,2,Mark,13,24
7705,Revelation 9:9,27,Revelation,9,9
6776,Titus 2:13,17,Titus,2,13
4205,Acts 12:13,5,Acts,12,13
4165,Acts 11:3,5,Acts,11,3
7509,2 John 1:9,24,2 John,1,9
7189,James 3:15,20,James,3,15
7377,2 Peter 2:22,22,2 Peter,2,22
3308,John 9:13,4,John,9,13
6285,Philippians 3:9,11,Philippians,3,9
6179,Ephesians 5:20,10,Ephesians,5,20
6714,2 Timothy 3:6,16,2 Timothy,3,6
57,Matthew 3:9,1,Matthew,3,9
6289,Philippians 3:13,11,Philippians,3,13
6697,2 Timothy 2:15,16,2 Timothy,2,15
5937,Galatians 2:1,9,Galatians,2,1
3594,John 16:13,4,John,16,13
6673,2 Timothy 1:9,16,2 Timothy,1,9
6242,Philippians 1:26,11,Philippians,1,26
6794,Philemon 1:1,18,Philemon,1,1
5061,Romans 10:18,6,Romans,10,18
6295,Philippians 3:19,11,Philippians,3,19
6546,2 Thessalonians 3:13,14,2 Thessalonians,3,13
7516,3 John 1:3,25,3 John,1,3
2134,Luke 8:33,3,Luke,8,33
6507,2 Thessalonians 1:3,14,2 Thessalonians,1,3
6892,Hebrews 5:7,19,Hebrews,5,7
6362,Colossians 2:13,12,Colossians,2,13
3300,John 9:5,4,John,9,5
5045,Romans 10:2,6,Romans,10,2
6338,Colossians 1:18,12,Colossians,1,18
1542,Mark 12:13,2,Mark,12,13
7310,1 Peter 4:9,21,1 Peter,4,9
1948,Luke 4:29,3,Luke,4,29
3610,John 16:29,4,John,16,29
7355,2 Peter 1:21,22,2 Peter,1,21
6320,Philippians 4:23,11,Philippians,4,23
6357,Colossians 2:8,12,Colossians,2,8
7543,Jude 1:15,26,Jude,1,15
5247,1 Corinthians 1:29,7,1 Corinthians,1,29
4938,Romans 6:15,6,Romans,6,15
7149,James 2:1,20,James,2,1
7288,1 Peter 3:9,21,1 Peter,3,9
6368,Colossians 2:19,12,Colossians,2,19
7312,1 Peter 4:11,21,1 Peter,4,11
7858,Revelation 18:9,27,Revelation,18,9
7640,Revelation 5:5,27,Revelation,5,5
5647,1 Corinthians 16:16,7,1 Corinthians,16,16
7451,1 John 3:17,23,1 John,3,17
5525,1 Corinthians 13:5,7,1 Corinthians,13,5
6356,Colossians 2:7,12,Colossians,2,7
6020,Galatians 5:3,9,Galatians,5,3
6052,Galatians 6:9,9,Galatians,6,9
6558,1 Timothy 1:7,15,1 Timothy,1,7
7552,Jude 1:24,26,Jude,1,24
7514,3 John 1:1,25,3 John,1,1
6768,Titus 2:5,17,Titus,2,5
7513,2 John 1:13,24,2 John,1,13
4548,Acts 21:29,5,Acts,21,29
4098,Acts 9:27,5,Acts,9,27
7384,2 Peter 3:7,22,2 Peter,3,7
5308,1 Corinthians 4:20,7,1 Corinthians,4,20
1567,Mark 12:38,2,Mark,12,38
7386,2 Peter 3:9,22,2 Peter,3,9
7157,James 2:9,20,James,2,9
7935,Revelation 21:26,27,Revelation,21,26
875,Matthew 25:11,1,Matthew,25,11
6705,2 Timothy 2:23,16,2 Timothy,2,23
