VF2_CumVerse,VF2_BCV,VF2_BookIndex,VF2_BookName,VF2_Chapter,VF2_Verse
6977,Hebrews 9:17,19,Hebrews,9,17
6711,2 Timothy 3:3,16,2 Timothy,3,3
1774,Luke 1:25,3,Luke,1,25
7788,Revelation 14:6,27,Revelation,14,6
4621,Acts 23:32,5,Acts,23,32
4192,Acts 11:30,5,Acts,11,30
5168,Romans 15:10,6,Romans,15,10
3666,John 18:26,4,John,18,26
5809,2 Corinthians 8:22,8,2 Corinthians,8,22
6886,Hebrews 5:1,19,Hebrews,5,1
2048,Luke 6:46,3,Luke,6,46
3814,Acts 2:10,5,Acts,2,10
1716,Mark 15:34,2,Mark,15,34
7384,2 Peter 3:7,22,2 Peter,3,7
1324,Mark 7:5,2,Mark,7,5
7055,Hebrews 11:28,19,Hebrews,11,28
4888,Romans 4:11,6,Romans,4,11
779,Matthew 23:5,1,Matthew,23,5
984,Matthew 26:74,1,Matthew,26,74
2928,John 1:29,4,John,1,29
565,Matthew 17:9,1,Matthew,17,9
541,Matthew 16:13,1,Matthew,16,13
1863,Luke 2:34,3,Luke,2,34
4521,Acts 21:2,5,Acts,21,2
3101,John 5:36,4,John,5,36
45,Matthew 2:20,1,Matthew,2,20
3878,Acts 4:1,5,Acts,4,1
2752,Luke 22:32,3,Luke,22,32
3923,Acts 5:9,5,Acts,5,9
3892,Acts 4:15,5,Acts,4,15
6431,1 Thessalonians 2:6,13,1 Thessalonians,2,6
4540,Acts 21:21,5,Acts,21,21
5993,Galatians 4:7,9,Galatians,4,7
1757,Luke 1:8,3,Luke,1,8
3675,John 18:35,4,John,18,35
4985,Romans 8:14,6,Romans,8,14
2249,Luke 10:30,3,Luke,10,30
2186,Luke 9:29,3,Luke,9,29
7394,2 Peter 3:17,22,2 Peter,3,17
7224,James 5:15,20,James,5,15
3172,John 6:60,4,John,6,60
2618,Luke 19:31,3,Luke,19,31
4531,Acts 21:12,5,Acts,21,12
1884,Luke 3:3,3,Luke,3,3
7746,Revelation 11:18,27,Revelation,11,18
5078,Romans 11:14,6,Romans,11,14
3787,Acts 1:9,5,Acts,1,9
7869,Revelation 18:20,27,Revelation,18,20
6459,1 Thessalonians 4:1,13,1 Thessalonians,4,1
961,Matthew 26:51,1,Matthew,26,51
418,Matthew 13:23,1,Matthew,13,23
5725,2 Corinthians 4:11,8,2 Corinthians,4,11
2609,Luke 19:22,3,Luke,19,22
5286,1 Corinthians 3:21,7,1 Corinthians,3,21
1547,Mark 12:18,2,Mark,12,18
6143,Ephesians 4:16,10,Ephesians,4,16
1764,Luke 1:15,3,Luke,1,15
3072,John 5:7,4,John,5,7
5589,1 Corinthians 15:16,7,1 Corinthians,15,16
3406,John 11:28,4,John,11,28
6989,Hebrews 10:1,19,Hebrews,10,1
5452,1 Corinthians 10:30,7,1 Corinthians,10,30
4814,Romans 1:29,6,Romans,1,29
1303,Mark 6:40,2,Mark,6,40
178,Matthew 7:6,1,Matthew,7,6
3807,Acts 2:3,5,Acts,2,3
2465,Luke 15:21,3,Luke,15,21
6691,2 Timothy 2:9,16,2 Timothy,2,9
977,Matthew 26:67,1,Matthew,26,67
1743,Mark 16:14,2,Mark,16,14
4146,Acts 10:32,5,Acts,10,32
2136,Luke 8:35,3,Luke,8,35
7316,1 Peter 4:15,21,1 Peter,4,15
6700,2 Timothy 2:18,16,2 Timothy,2,18
7549,Jude 1:21,26,Jude,1,21
916,Matthew 26:6,1,Matthew,26,6
5896,2 Corinthians 12:19,8,2 Corinthians,12,19
6463,1 Thessalonians 4:5,13,1 Thessalonians,4,5
961,Matthew 26:51,1,Matthew,26,51
6085,Ephesians 2:1,10,Ephesians,2,1
7342,2 Peter 1:8,22,2 Peter,1,8
3678,John 18:38,4,John,18,38
1202,Mark 4:23,2,Mark,4,23
1676,Mark 14:66,2,Mark,14,66
6860,Hebrews 3:10,19,Hebrews,3,10
5070,Romans 11:6,6,Romans,11,6
350,Matthew 12:5,1,Matthew,12,5
1531,Mark 12:2,2,Mark,12,2
6192,Ephesians 5:33,10,Ephesians,5,33
736,Matthew 22:8,1,Matthew,22,8
5629,1 Corinthians 15:56,7,1 Corinthians,15,56
533,Matthew 16:5,1,Matthew,16,5
3258,John 8:22,4,John,8,22
4640,Acts 24:16,5,Acts,24,16
4839,Romans 2:22,6,Romans,2,22
4578,Acts 22:19,5,Acts,22,19
7395,2 Peter 3:18,22,2 Peter,3,18
171,Matthew 6:33,1,Matthew,6,33
277,Matthew 10:4,1,Matthew,10,4
4795,Romans 1:10,6,Romans,1,10
4558,Acts 21:39,5,Acts,21,39
6031,Galatians 5:14,9,Galatians,5,14
2273,Luke 11:12,3,Luke,11,12
1292,Mark 6:29,2,Mark,6,29
7687,Revelation 8:4,27,Revelation,8,4
6682,2 Timothy 1:18,16,2 Timothy,1,18
6142,Ephesians 4:15,10,Ephesians,4,15
3106,John 5:41,4,John,5,41
7273,1 Peter 2:19,21,1 Peter,2,19
6954,Hebrews 8:7,19,Hebrews,8,7
1477,Mark 10:33,2,Mark,10,33
220,Matthew 8:19,1,Matthew,8,19
1123,Mark 2:7,2,Mark,2,7
1124,Mark 2:8,2,Mark,2,8
5167,Romans 15:9,6,Romans,15,9
452,Matthew 13:57,1,Matthew,13,57
3817,Acts 2:13,5,Acts,2,13
6594,1 Timothy 3:8,15,1 Timothy,3,8
1659,Mark 14:49,2,Mark,14,49
3400,John 11:22,4,John,11,22
4630,Acts 24:6,5,Acts,24,6
5689,2 Corinthians 2:10,8,2 Corinthians,2,10
3629,John 17:15,4,John,17,15
5654,1 Corinthians 16:23,7,1 Corinthians,16,23
2619,Luke 19:32,3,Luke,19,32
4089,Acts 9:18,5,Acts,9,18
1753,Luke 1:4,3,Luke,1,4
589,Matthew 18:6,1,Matthew,18,6
6685,2 Timothy 2:3,16,2 Timothy,2,3
2348,Luke 12:33,3,Luke,12,33
6359,Colossians 2:10,12,Colossians,2,10
2000,Luke 5:37,3,Luke,5,37
3945,Acts 5:31,5,Acts,5,31
6609,1 Timothy 4:7,15,1 Timothy,4,7
1717,Mark 15:35,2,Mark,15,35
2716,Luke 21:34,3,Luke,21,34
3967,Acts 6:11,5,Acts,6,11
6184,Ephesians 5:25,10,Ephesians,5,25
7050,Hebrews 11:23,19,Hebrews,11,23
6442,1 Thessalonians 2:17,13,1 Thessalonians,2,17
2200,Luke 9:43,3,Luke,9,43
3629,John 17:15,4,John,17,15
4693,Acts 26:15,5,Acts,26,15
213,Matthew 8:12,1,Matthew,8,12
5702,2 Corinthians 3:6,8,2 Corinthians,3,6
3822,Acts 2:18,5,Acts,2,18
2519,Luke 17:12,3,Luke,17,12
7429,1 John 2:24,23,1 John,2,24
2894,Luke 24:47,3,Luke,24,47
7115,Hebrews 13:19,19,Hebrews,13,19
7869,Revelation 18:20,27,Revelation,18,20
1777,Luke 1:28,3,Luke,1,28
4790,Romans 1:5,6,Romans,1,5
4573,Acts 22:14,5,Acts,22,14
4648,Acts 24:24,5,Acts,24,24
6784,Titus 3:6,17,Titus,3,6
4267,Acts 13:50,5,Acts,13,50
2611,Luke 19:24,3,Luke,19,24
2328,Luke 12:13,3,Luke,12,13
22,Matthew 1:22,1,Matthew,1,22
7502,2 John 1:2,24,2 John,1,2
778,Matthew 23:4,1,Matthew,23,4
5157,Romans 14:22,6,Romans,14,22
3598,John 16:17,4,John,16,17
6946,Hebrews 7:27,19,Hebrews,7,27
10,Matthew 1:10,1,Matthew,1,10
7101,Hebrews 13:5,19,Hebrews,13,5
2050,Luke 6:48,3,Luke,6,48
3436,John 12:1,4,John,12,1
2363,Luke 12:48,3,Luke,12,48
5737,2 Corinthians 5:5,8,2 Corinthians,5,5
6255,Philippians 2:9,11,Philippians,2,9
616,Matthew 18:33,1,Matthew,18,33
3865,Acts 3:14,5,Acts,3,14
6674,2 Timothy 1:10,16,2 Timothy,1,10
5405,1 Corinthians 9:10,7,1 Corinthians,9,10
2421,Luke 14:12,3,Luke,14,12
4405,Acts 17:27,5,Acts,17,27
4126,Acts 10:12,5,Acts,10,12
1933,Luke 4:14,3,Luke,4,14
120,Matthew 5:30,1,Matthew,5,30
1608,Mark 13:35,2,Mark,13,35
2964,John 2:14,4,John,2,14
298,Matthew 10:25,1,Matthew,10,25
1941,Luke 4:22,3,Luke,4,22
7540,Jude 1:12,26,Jude,1,12
1263,Mark 5:43,2,Mark,5,43
2343,Luke 12:28,3,Luke,12,28
7405,1 John 1:10,23,1 John,1,10
3920,Acts 5:6,5,Acts,5,6
6915,Hebrews 6:16,19,Hebrews,6,16
5239,1 Corinthians 1:21,7,1 Corinthians,1,21
6750,Titus 1:3,17,Titus,1,3
5009,Romans 8:38,6,Romans,8,38
922,Matthew 26:12,1,Matthew,26,12
3460,John 12:25,4,John,12,25
7607,Revelation 3:5,27,Revelation,3,5
832,Matthew 24:19,1,Matthew,24,19
316,Matthew 11:1,1,Matthew,11,1
3055,John 4:44,4,John,4,44
5866,2 Corinthians 11:22,8,2 Corinthians,11,22
5046,Romans 10:3,6,Romans,10,3
1505,Mark 11:9,2,Mark,11,9
1224,Mark 5:4,2,Mark,5,4
4477,Acts 19:37,5,Acts,19,37
2287,Luke 11:26,3,Luke,11,26
2053,Luke 7:2,3,Luke,7,2
3422,John 11:44,4,John,11,44
7142,James 1:21,20,James,1,21
4630,Acts 24:6,5,Acts,24,6
5238,1 Corinthians 1:20,7,1 Corinthians,1,20
2111,Luke 8:10,3,Luke,8,10
7184,James 3:10,20,James,3,10
5040,Romans 9:30,6,Romans,9,30
3380,John 11:2,4,John,11,2
4810,Romans 1:25,6,Romans,1,25
4227,Acts 13:10,5,Acts,13,10
4134,Acts 10:20,5,Acts,10,20
3031,John 4:20,4,John,4,20
5921,Galatians 1:9,9,Galatians,1,9
7035,Hebrews 11:8,19,Hebrews,11,8
6322,Colossians 1:2,12,Colossians,1,2
2759,Luke 22:39,3,Luke,22,39
3524,John 14:1,4,John,14,1
4082,Acts 9:11,5,Acts,9,11
3304,John 9:9,4,John,9,9
699,Matthew 21:17,1,Matthew,21,17
4846,Romans 2:29,6,Romans,2,29
2340,Luke 12:25,3,Luke,12,25
4692,Acts 26:14,5,Acts,26,14
2864,Luke 24:17,3,Luke,24,17
2486,Luke 16:10,3,Luke,16,10
555,Matthew 16:27,1,Matthew,16,27
3820,Acts 2:16,5,Acts,2,16
393,Matthew 12:48,1,Matthew,12,48
1532,Mark 12:3,2,Mark,12,3
1032,Matthew 27:47,1,Matthew,27,47
1901,Luke 3:20,3,Luke,3,20
7196,James 4:4,20,James,4,4
3919,Acts 5:5,5,Acts,5,5
4365,Acts 16:27,5,Acts,16,27
2995,John 3:20,4,John,3,20
1890,Luke 3:9,3,Luke,3,9
2289,Luke 11:28,3,Luke,11,28
7563,Revelation 1:10,27,Revelation,1,10
4928,Romans 6:5,6,Romans,6,5
7703,Revelation 9:7,27,Revelation,9,7
5585,1 Corinthians 15:12,7,1 Corinthians,15,12
1352,Mark 7:33,2,Mark,7,33
6978,Hebrews 9:18,19,Hebrews,9,18
5345,1 Corinthians 7:3,7,1 Corinthians,7,3
5289,1 Corinthians 4:1,7,1 Corinthians,4,1
3802,Acts 1:24,5,Acts,1,24
6711,2 Timothy 3:3,16,2 Timothy,3,3
7412,1 John 2:7,23,1 John,2,7
3051,John 4:40,4,John,4,40
90,Matthew 4:25,1,Matthew,4,25
2657,Luke 20:22,3,Luke,20,22
311,Matthew 10:38,1,Matthew,10,38
2817,Luke 23:26,3,Luke,23,26
2239,Luke 10:20,3,Luke,10,20
4473,Acts 19:33,5,Acts,19,33
3555,John 15:1,4,John,15,1
5839,2 Corinthians 10:13,8,2 Corinthians,10,13
6381,Colossians 3:9,12,Colossians,3,9
2185,Luke 9:28,3,Luke,9,28
1636,Mark 14:26,2,Mark,14,26
2694,Luke 21:12,3,Luke,21,12
4896,Romans 4:19,6,Romans,4,19
3783,Acts 1:5,5,Acts,1,5
5276,1 Corinthians 3:11,7,1 Corinthians,3,11
3472,John 12:37,4,John,12,37
1519,Mark 11:23,2,Mark,11,23
4716,Acts 27:6,5,Acts,27,6
612,Matthew 18:29,1,Matthew,18,29
3569,John 15:15,4,John,15,15
360,Matthew 12:15,1,Matthew,12,15
3023,John 4:12,4,John,4,12
7505,2 John 1:5,24,2 John,1,5
3440,John 12:5,4,John,12,5
29,Matthew 2:4,1,Matthew,2,4
6191,Ephesians 5:32,10,Ephesians,5,32
4856,Romans 3:10,6,Romans,3,10
1192,Mark 4:13,2,Mark,4,13
6647,1 Timothy 6:4,15,1 Timothy,6,4
3974,Acts 7:3,5,Acts,7,3
577,Matthew 17:21,1,Matthew,17,21
450,Matthew 13:55,1,Matthew,13,55
3923,Acts 5:9,5,Acts,5,9
2510,Luke 17:3,3,Luke,17,3
7005,Hebrews 10:17,19,Hebrews,10,17
173,Matthew 7:1,1,Matthew,7,1
464,Matthew 14:11,1,Matthew,14,11
2322,Luke 12:7,3,Luke,12,7
1936,Luke 4:17,3,Luke,4,17
5456,1 Corinthians 11:1,7,1 Corinthians,11,1
4456,Acts 19:16,5,Acts,19,16
5774,2 Corinthians 7:3,8,2 Corinthians,7,3
7950,Revelation 22:14,27,Revelation,22,14
2514,Luke 17:7,3,Luke,17,7
5420,1 Corinthians 9:25,7,1 Corinthians,9,25
1716,Mark 15:34,2,Mark,15,34
4919,Romans 5:17,6,Romans,5,17
5489,1 Corinthians 11:34,7,1 Corinthians,11,34
2138,Luke 8:37,3,Luke,8,37
3690,John 19:10,4,John,19,10
6593,1 Timothy 3:7,15,1 Timothy,3,7
4776,Acts 28:22,5,Acts,28,22
2651,Luke 20:16,3,Luke,20,16
5980,Galatians 3:23,9,Galatians,3,23
5025,Romans 9:15,6,Romans,9,15
7540,Jude 1:12,26,Jude,1,12
2697,Luke 21:15,3,Luke,21,15
6480,1 Thessalonians 5:4,13,1 Thessalonians,5,4
6036,Galatians 5:19,9,Galatians,5,19
3518,John 13:33,4,John,13,33
5112,Romans 12:12,6,Romans,12,12
7297,1 Peter 3:18,21,1 Peter,3,18
6194,Ephesians 6:2,10,Ephesians,6,2
7507,2 John 1:7,24,2 John,1,7
6288,Philippians 3:12,11,Philippians,3,12
2134,Luke 8:33,3,Luke,8,33
6425,1 Thessalonians 1:10,13,1 Thessalonians,1,10
1404,Mark 9:10,2,Mark,9,10
5376,1 Corinthians 7:34,7,1 Corinthians,7,34
4367,Acts 16:29,5,Acts,16,29
7220,James 5:11,20,James,5,11
3032,John 4:21,4,John,4,21
6850,Hebrews 2:18,19,Hebrews,2,18
6488,1 Thessalonians 5:12,13,1 Thessalonians,5,12
2221,Luke 10:2,3,Luke,10,2
5493,1 Corinthians 12:4,7,1 Corinthians,12,4
7597,Revelation 2:24,27,Revelation,2,24
5928,Galatians 1:16,9,Galatians,1,16
2064,Luke 7:13,3,Luke,7,13
6023,Galatians 5:6,9,Galatians,5,6
1937,Luke 4:18,3,Luke,4,18
6025,Galatians 5:8,9,Galatians,5,8
1569,Mark 12:40,2,Mark,12,40
4436,Acts 18:24,5,Acts,18,24
6587,1 Timothy 3:1,15,1 Timothy,3,1
3499,John 13:14,4,John,13,14
3090,John 5:25,4,John,5,25
2902,John 1:3,4,John,1,3
7314,1 Peter 4:13,21,1 Peter,4,13
6325,Colossians 1:5,12,Colossians,1,5
4494,Acts 20:13,5,Acts,20,13
7253,1 Peter 1:24,21,1 Peter,1,24
1851,Luke 2:22,3,Luke,2,22
5268,1 Corinthians 3:3,7,1 Corinthians,3,3
4550,Acts 21:31,5,Acts,21,31
5392,1 Corinthians 8:10,7,1 Corinthians,8,10
45,Matthew 2:20,1,Matthew,2,20
3020,John 4:9,4,John,4,9
5557,1 Corinthians 14:24,7,1 Corinthians,14,24
824,Matthew 24:11,1,Matthew,24,11
5686,2 Corinthians 2:7,8,2 Corinthians,2,7
2014,Luke 6:12,3,Luke,6,12
5972,Galatians 3:15,9,Galatians,3,15
2944,John 1:45,4,John,1,45
3912,Acts 4:35,5,Acts,4,35
7723,Revelation 10:6,27,Revelation,10,6
1087,Mark 1:16,2,Mark,1,16
739,Matthew 22:11,1,Matthew,22,11
6893,Hebrews 5:8,19,Hebrews,5,8
2533,Luke 17:26,3,Luke,17,26
2466,Luke 15:22,3,Luke,15,22
7369,2 Peter 2:14,22,2 Peter,2,14
7779,Revelation 13:15,27,Revelation,13,15
7319,1 Peter 4:18,21,1 Peter,4,18
1801,Luke 1:52,3,Luke,1,52
6355,Colossians 2:6,12,Colossians,2,6
5217,Romans 16:26,6,Romans,16,26
2686,Luke 21:4,3,Luke,21,4
3764,John 21:11,4,John,21,11
1573,Mark 12:44,2,Mark,12,44
121,Matthew 5:31,1,Matthew,5,31
4871,Romans 3:25,6,Romans,3,25
2931,John 1:32,4,John,1,32
1766,Luke 1:17,3,Luke,1,17
3152,John 6:40,4,John,6,40
1492,Mark 10:48,2,Mark,10,48
35,Matthew 2:10,1,Matthew,2,10
3741,John 20:19,4,John,20,19
7870,Revelation 18:21,27,Revelation,18,21
7824,Revelation 16:14,27,Revelation,16,14
5911,2 Corinthians 13:13,8,2 Corinthians,13,13
1306,Mark 6:43,2,Mark,6,43
4137,Acts 10:23,5,Acts,10,23
6116,Ephesians 3:10,10,Ephesians,3,10
4910,Romans 5:8,6,Romans,5,8
5882,2 Corinthians 12:5,8,2 Corinthians,12,5
1943,Luke 4:24,3,Luke,4,24
3361,John 10:25,4,John,10,25
7707,Revelation 9:11,27,Revelation,9,11
3282,John 8:46,4,John,8,46
1168,Mark 3:24,2,Mark,3,24
796,Matthew 23:22,1,Matthew,23,22
6890,Hebrews 5:5,19,Hebrews,5,5
6769,Titus 2:6,17,Titus,2,6
5547,1 Corinthians 14:14,7,1 Corinthians,14,14
1054,Matthew 28:3,1,Matthew,28,3
4081,Acts 9:10,5,Acts,9,10
4079,Acts 9:8,5,Acts,9,8
7586,Revelation 2:13,27,Revelation,2,13
6585,1 Timothy 2:14,15,1 Timothy,2,14
4768,Acts 28:14,5,Acts,28,14
2373,Luke 12:58,3,Luke,12,58
1720,Mark 15:38,2,Mark,15,38
7682,Revelation 7:16,27,Revelation,7,16
4089,Acts 9:18,5,Acts,9,18
3110,John 5:45,4,John,5,45
6740,2 Timothy 4:15,16,2 Timothy,4,15
4676,Acts 25:25,5,Acts,25,25
2140,Luke 8:39,3,Luke,8,39
2404,Luke 13:30,3,Luke,13,30
7949,Revelation 22:13,27,Revelation,22,13
14,Matthew 1:14,1,Matthew,1,14
2301,Luke 11:40,3,Luke,11,40
6075,Ephesians 1:14,10,Ephesians,1,14
6024,Galatians 5:7,9,Galatians,5,7
780,Matthew 23:6,1,Matthew,23,6
3083,John 5:18,4,John,5,18
3765,John 21:12,4,John,21,12
5042,Romans 9:32,6,Romans,9,32
6147,Ephesians 4:20,10,Ephesians,4,20
1832,Luke 2:3,3,Luke,2,3
681,Matthew 20:33,1,Matthew,20,33
5078,Romans 11:14,6,Romans,11,14
2023,Luke 6:21,3,Luke,6,21
4107,Acts 9:36,5,Acts,9,36
3748,John 20:26,4,John,20,26
2725,Luke 22:5,3,Luke,22,5
6379,Colossians 3:7,12,Colossians,3,7
2061,Luke 7:10,3,Luke,7,10
2796,Luke 23:5,3,Luke,23,5
5115,Romans 12:15,6,Romans,12,15
1163,Mark 3:19,2,Mark,3,19
5172,Romans 15:14,6,Romans,15,14
1141,Mark 2:25,2,Mark,2,25
4819,Romans 2:2,6,Romans,2,2
3229,John 7:46,4,John,7,46
2455,Luke 15:11,3,Luke,15,11
1932,Luke 4:13,3,Luke,4,13
3604,John 16:23,4,John,16,23
5920,Galatians 1:8,9,Galatians,1,8
5703,2 Corinthians 3:7,8,2 Corinthians,3,7
2067,Luke 7:16,3,Luke,7,16
5469,1 Corinthians 11:14,7,1 Corinthians,11,14
2714,Luke 21:32,3,Luke,21,32
2075,Luke 7:24,3,Luke,7,24
1743,Mark 16:14,2,Mark,16,14
7366,2 Peter 2:11,22,2 Peter,2,11
2434,Luke 14:25,3,Luke,14,25
6099,Ephesians 2:15,10,Ephesians,2,15
2448,Luke 15:4,3,Luke,15,4
720,Matthew 21:38,1,Matthew,21,38
6053,Galatians 6:10,9,Galatians,6,10
4469,Acts 19:29,5,Acts,19,29
3993,Acts 7:22,5,Acts,7,22
7830,Revelation 16:20,27,Revelation,16,20
5976,Galatians 3:19,9,Galatians,3,19
988,Matthew 27:3,1,Matthew,27,3
3896,Acts 4:19,5,Acts,4,19
4441,Acts 19:1,5,Acts,19,1
5909,2 Corinthians 13:11,8,2 Corinthians,13,11
6325,Colossians 1:5,12,Colossians,1,5
6993,Hebrews 10:5,19,Hebrews,10,5
4377,Acts 16:39,5,Acts,16,39
3201,John 7:18,4,John,7,18
5116,Romans 12:16,6,Romans,12,16
2372,Luke 12:57,3,Luke,12,57
762,Matthew 22:34,1,Matthew,22,34
3834,Acts 2:30,5,Acts,2,30
5191,Romans 15:33,6,Romans,15,33
7660,Revelation 6:11,27,Revelation,6,11
1460,Mark 10:16,2,Mark,10,16
5371,1 Corinthians 7:29,7,1 Corinthians,7,29
2506,Luke 16:30,3,Luke,16,30
3558,John 15:4,4,John,15,4
5222,1 Corinthians 1:4,7,1 Corinthians,1,4
1224,Mark 5:4,2,Mark,5,4
6371,Colossians 2:22,12,Colossians,2,22
1127,Mark 2:11,2,Mark,2,11
3915,Acts 5:1,5,Acts,5,1
1559,Mark 12:30,2,Mark,12,30
6143,Ephesians 4:16,10,Ephesians,4,16
6584,1 Timothy 2:13,15,1 Timothy,2,13
89,Matthew 4:24,1,Matthew,4,24
1726,Mark 15:44,2,Mark,15,44
1740,Mark 16:11,2,Mark,16,11
6119,Ephesians 3:13,10,Ephesians,3,13
5929,Galatians 1:17,9,Galatians,1,17
3616,John 17:2,4,John,17,2
764,Matthew 22:36,1,Matthew,22,36
2550,Luke 18:6,3,Luke,18,6
1517,Mark 11:21,2,Mark,11,21
6818,Philemon 1:25,18,Philemon,1,25
6155,Ephesians 4:28,10,Ephesians,4,28
6239,Philippians 1:23,11,Philippians,1,23
4079,Acts 9:8,5,Acts,9,8
7018,Hebrews 10:30,19,Hebrews,10,30
4615,Acts 23:26,5,Acts,23,26
595,Matthew 18:12,1,Matthew,18,12
7037,Hebrews 11:10,19,Hebrews,11,10
7838,Revelation 17:7,27,Revelation,17,7
7021,Hebrews 10:33,19,Hebrews,10,33
795,Matthew 23:21,1,Matthew,23,21
3265,John 8:29,4,John,8,29
6302,Philippians 4:5,11,Philippians,4,5
1865,Luke 2:36,3,Luke,2,36
5811,2 Corinthians 8:24,8,2 Corinthians,8,24
3653,John 18:13,4,John,18,13
1081,Mark 1:10,2,Mark,1,10
4011,Acts 7:40,5,Acts,7,40
2881,Luke 24:34,3,Luke,24,34
1315,Mark 6:52,2,Mark,6,52
6858,Hebrews 3:8,19,Hebrews,3,8
7920,Revelation 21:11,27,Revelation,21,11
5240,1 Corinthians 1:22,7,1 Corinthians,1,22
5526,1 Corinthians 13:6,7,1 Corinthians,13,6
6283,Philippians 3:7,11,Philippians,3,7
3223,John 7:40,4,John,7,40
4405,Acts 17:27,5,Acts,17,27
731,Matthew 22:3,1,Matthew,22,3
2343,Luke 12:28,3,Luke,12,28
2637,Luke 20:2,3,Luke,20,2
6891,Hebrews 5:6,19,Hebrews,5,6
5431,1 Corinthians 10:9,7,1 Corinthians,10,9
5183,Romans 15:25,6,Romans,15,25
5212,Romans 16:21,6,Romans,16,21
602,Matthew 18:19,1,Matthew,18,19
7628,Revelation 4:4,27,Revelation,4,4
7539,Jude 1:11,26,Jude,1,11
1145,Mark 3:1,2,Mark,3,1
4306,Acts 15:9,5,Acts,15,9
3954,Acts 5:40,5,Acts,5,40
2479,Luke 16:3,3,Luke,16,3
3478,John 12:43,4,John,12,43
4572,Acts 22:13,5,Acts,22,13
1049,Matthew 27:64,1,Matthew,27,64
5315,1 Corinthians 5:6,7,1 Corinthians,5,6
1358,Mark 8:2,2,Mark,8,2
654,Matthew 20:6,1,Matthew,20,6
1697,Mark 15:15,2,Mark,15,15
3629,John 17:15,4,John,17,15
7448,1 John 3:14,23,1 John,3,14
7422,1 John 2:17,23,1 John,2,17
4607,Acts 23:18,5,Acts,23,18
6969,Hebrews 9:9,19,Hebrews,9,9
5642,1 Corinthians 16:11,7,1 Corinthians,16,11
5803,2 Corinthians 8:16,8,2 Corinthians,8,16
5428,1 Corinthians 10:6,7,1 Corinthians,10,6
3698,John 19:18,4,John,19,18
6690,2 Timothy 2:8,16,2 Timothy,2,8
159,Matthew 6:21,1,Matthew,6,21
7825,Revelation 16:15,27,Revelation,16,15
6508,2 Thessalonians 1:4,14,2 Thessalonians,1,4
3203,John 7:20,4,John,7,20
4564,Acts 22:5,5,Acts,22,5
5726,2 Corinthians 4:12,8,2 Corinthians,4,12
5714,2 Corinthians 3:18,8,2 Corinthians,3,18
7130,James 1:9,20,James,1,9
6475,1 Thessalonians 4:17,13,1 Thessalonians,4,17
3377,John 10:41,4,John,10,41
490,Matthew 15:1,1,Matthew,15,1
555,Matthew 16:27,1,Matthew,16,27
1071,Matthew 28:20,1,Matthew,28,20
2038,Luke 6:36,3,Luke,6,36
6746,2 Timothy 4:21,16,2 Timothy,4,21
4912,Romans 5:10,6,Romans,5,10
5246,1 Corinthians 1:28,7,1 Corinthians,1,28
3084,John 5:19,4,John,5,19
2618,Luke 19:31,3,Luke,19,31
6047,Galatians 6:4,9,Galatians,6,4
5055,Romans 10:12,6,Romans,10,12
7534,Jude 1:6,26,Jude,1,6
5312,1 Corinthians 5:3,7,1 Corinthians,5,3
1466,Mark 10:22,2,Mark,10,22
643,Matthew 19:25,1,Matthew,19,25
1625,Mark 14:15,2,Mark,14,15
1534,Mark 12:5,2,Mark,12,5
6360,Colossians 2:11,12,Colossians,2,11
236,Matthew 9:1,1,Matthew,9,1
5273,1 Corinthians 3:8,7,1 Corinthians,3,8
2978,John 3:3,4,John,3,3
5882,2 Corinthians 12:5,8,2 Corinthians,12,5
7437,1 John 3:3,23,1 John,3,3
4788,Romans 1:3,6,Romans,1,3
6441,1 Thessalonians 2:16,13,1 Thessalonians,2,16
2603,Luke 19:16,3,Luke,19,16
4320,Acts 15:23,5,Acts,15,23
918,Matthew 26:8,1,Matthew,26,8
2871,Luke 24:24,3,Luke,24,24
3760,John 21:7,4,John,21,7
4109,Acts 9:38,5,Acts,9,38
7678,Revelation 7:12,27,Revelation,7,12
6085,Ephesians 2:1,10,Ephesians,2,1
3810,Acts 2:6,5,Acts,2,6
1946,Luke 4:27,3,Luke,4,27
6829,Hebrews 1:11,19,Hebrews,1,11
5942,Galatians 2:6,9,Galatians,2,6
4374,Acts 16:36,5,Acts,16,36
7409,1 John 2:4,23,1 John,2,4
5558,1 Corinthians 14:25,7,1 Corinthians,14,25
1476,Mark 10:32,2,Mark,10,32
6396,Colossians 3:24,12,Colossians,3,24
5110,Romans 12:10,6,Romans,12,10
4031,Acts 7:60,5,Acts,7,60
7761,Revelation 12:14,27,Revelation,12,14
3120,John 6:8,4,John,6,8
1231,Mark 5:11,2,Mark,5,11
5301,1 Corinthians 4:13,7,1 Corinthians,4,13
6650,1 Timothy 6:7,15,1 Timothy,6,7
6034,Galatians 5:17,9,Galatians,5,17
2458,Luke 15:14,3,Luke,15,14
7425,1 John 2:20,23,1 John,2,20
5478,1 Corinthians 11:23,7,1 Corinthians,11,23
7448,1 John 3:14,23,1 John,3,14
2511,Luke 17:4,3,Luke,17,4
7848,Revelation 17:17,27,Revelation,17,17
4980,Romans 8:9,6,Romans,8,9
2134,Luke 8:33,3,Luke,8,33
6532,2 Thessalonians 2:16,14,2 Thessalonians,2,16
5233,1 Corinthians 1:15,7,1 Corinthians,1,15
3209,John 7:26,4,John,7,26
3395,John 11:17,4,John,11,17
